tree: brands_hi1.bin; pos=1795.64, 1.94, -6613.61; angle = -6; size = 0.80
tree: Oak_White_Hero_Field_2.bin; pos=758.57, 11.85, -9667.78; angle = 138; size = 1.08
tree: Oak_White_Hero_Field_2.bin; pos=836.51, 11.85, -9773.73; angle = -120; size = 1.07
tree: Oak_White_Hero_Field_2.bin; pos=878.24, 9.61, -9904.47; angle = 141; size = 1.06
tree: Oak_White_Hero_Field_2.bin; pos=734.83, 13.81, -9836.71; angle = -168; size = 0.94
tree: Oak_White_Hero_Field_2.bin; pos=734.32, 15.28, -9905.4; angle = 110; size = 0.45
tree: Oak_White_Hero_Field_2.bin; pos=709.10, 18.71, -9879.45; angle = 49; size = 0.45
tree: Oak_White_Hero_Field_2.bin; pos=728.22, 14.38, -9850.2; angle = 176; size = 0.90
tree: Oak_White_Hero_Field_2.bin; pos=640.44, 15.45, -9646.78; angle = -127; size = 0.91
tree: Oak_White_Hero_Field_2.bin; pos=656.39, 14.87, -9699.87; angle = -157; size = 1.03
tree: Oak_White_Hero_Field_2.bin; pos=811.21, 8.49, -10153.91; angle = 57; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=801.07, 8.49, -10132.65; angle = 79; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=779.11, 8.49, -10143.17; angle = 55; size = 0.74
tree: Oak_White_Hero_Field_2.bin; pos=744.68, 8.49, -10159.54; angle = 47; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=754.00, 10.89, -10141.77; angle = -1; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=833.11, 8.49, -10140.99; angle = 66; size = 0.69
tree: Oak_White_Hero_Field_2.bin; pos=822.56, 8.49, -10128.87; angle = -8; size = 0.79
tree: Oak_White_Hero_Field_2.bin; pos=798.51, 11.85, -10113.35; angle = 54; size = 0.71
tree: Oak_White_Hero_Field_2.bin; pos=843.28, 8.49, -10103.9; angle = 42; size = 0.77
tree: Oak_White_Hero_Field_2.bin; pos=869.27, 8.49, -10058.27; angle = 75; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=873.21, 8.49, -10045.15; angle = -36; size = 0.71
tree: Oak_White_Hero_Field_2.bin; pos=871.24, 8.49, -10019.91; angle = -17; size = 0.77
tree: Oak_White_Hero_Field_2.bin; pos=869.62, 8.49, -10007.54; angle = -19; size = 0.83
tree: Oak_White_Hero_Field_2.bin; pos=857.47, 8.49, -10053.02; angle = 46; size = 0.84
tree: Oak_White_Hero_Field_2.bin; pos=854.85, 8.49, -10063.51; angle = 112; size = 0.80
tree: Oak_White_Hero_Field_2.bin; pos=839.04, 11.76, -9995.0; angle = 88; size = 0.48
tree: Oak_White_Hero_Field_2.bin; pos=2440.99, 5.31, -9395.66; angle = -51; size = 1.01
tree: Oak_White_Hero_Field_2.bin; pos=222.19, 13.93, -8840.25; angle = 49; size = 1.56
tree: Oak_White_Hero_Field_2.bin; pos=142.08, 6.43, -8843.5; angle = 25; size = 1.73
tree: Oak_White_Hero_Field_2.bin; pos=141.14, 13.40, -8880.77; angle = 45; size = 1.84
tree: Oak_White_Hero_Field_2.bin; pos=195.71, 7.56, -8856.95; angle = 19; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=321.07, 9.18, -8692.63; angle = 39; size = 1.66
tree: Oak_White_Hero_Field_2.bin; pos=319.09, 17.76, -8710.73; angle = -35; size = 1.52
tree: Oak_White_Hero_Field_2.bin; pos=300.50, 8.67, -8711.55; angle = 3; size = 1.63
tree: Oak_White_Hero_Field_2.bin; pos=253.80, 18.45, -8817.78; angle = 74; size = 1.62
tree: Oak_White_Hero_Field_2.bin; pos=170.85, 11.93, -8636.96; angle = -19; size = 0.38
tree: Oak_White_Hero_Field_2.bin; pos=201.78, 11.48, -8602.12; angle = -8; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=60.19, 15.82, -8637.67; angle = 132; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=61.97, 15.35, -8628.8; angle = 59; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=68.15, 15.20, -8602.98; angle = 57; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=176.38, 11.48, -8631.28; angle = 29; size = 0.55
tree: Oak_White_Hero_Field_2.bin; pos=126.47, 11.19, -8667.18; angle = 25; size = 0.42
tree: Oak_White_Hero_Field_2.bin; pos=197.66, 5.55, -8655.58; angle = 45; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=29.12, 16.05, -8690.96; angle = 28; size = 0.71
tree: Oak_White_Hero_Field_2.bin; pos=94.76, 22.74, -8605.17; angle = -167; size = 0.62
tree: Oak_White_Hero_Field_2.bin; pos=224.38, 12.31, -8577.52; angle = -43; size = 0.48
tree: Oak_White_Hero_Field_2.bin; pos=228.14, 11.09, -8571.46; angle = -83; size = 0.48
tree: Oak_White_Hero_Field_2.bin; pos=232.99, 11.38, -8567.78; angle = -100; size = 0.48
tree: Oak_White_Hero_Field_2.bin; pos=246.61, 6.18, -8546.23; angle = 40; size = 0.67
tree: Oak_White_Hero_Field_2.bin; pos=211.41, 14.34, -8513.77; angle = 88; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=434.38, 1.14, -6042.16; angle = -26; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=431.16, 1.14, -5995.76; angle = 9; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=493.97, 13.08, -8573.07; angle = 58; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=431.11, 1.88, -8448.2; angle = -133; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=324.17, 10.61, -8419.86; angle = -168; size = 0.67
tree: Oak_White_Hero_Field_2.bin; pos=308.05, 10.64, -8429.07; angle = -175; size = 0.67
tree: Oak_White_Hero_Field_2.bin; pos=317.36, 11.09, -8499.31; angle = 109; size = 0.80
tree: Oak_White_Hero_Field_2.bin; pos=244.41, 18.40, -8468.57; angle = 103; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=553.69, 19.84, -10197.92; angle = 54; size = 1.02
tree: Oak_White_Hero_Field_2.bin; pos=506.00, 19.47, -10211.82; angle = 37; size = 0.90
tree: Oak_White_Hero_Field_2.bin; pos=442.34, 19.92, -10283.84; angle = 111; size = 1.06
tree: Oak_White_Hero_Field_2.bin; pos=409.89, 21.32, -10354.23; angle = 139; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=415.92, 20.65, -10343.21; angle = 122; size = 0.91
tree: Oak_White_Hero_Field_2.bin; pos=-669.83, 14.75, -8614.06; angle = 150; size = 0.62
tree: Oak_White_Hero_Field_2.bin; pos=-605.81, 18.78, -8553.07; angle = 81; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-509.04, 22.76, -8570.07; angle = 97; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-654.21, 19.86, -8523.58; angle = 86; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-481.63, 21.63, -8548.77; angle = 78; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-459.50, 23.52, -8571.61; angle = -156; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-453.50, 23.52, -8564.69; angle = 99; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-449.02, 22.02, -8559.43; angle = 137; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-480.24, 19.89, -8529.34; angle = 126; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-471.71, 20.27, -8522.61; angle = 71; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-434.82, 17.50, -8486.55; angle = 177; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-99.89, 13.67, -7852.78; angle = -10; size = 0.73
tree: Oak_White_Hero_Field_2.bin; pos=-112.26, 12.89, -7849.76; angle = -32; size = 0.73
tree: Oak_White_Hero_Field_2.bin; pos=-134.13, 12.89, -7843.65; angle = 75; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=-190.25, 14.74, -7847.15; angle = 41; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-112.54, 14.74, -7866.08; angle = 3; size = 1.44
tree: Oak_White_Hero_Field_2.bin; pos=-136.04, 16.33, -7877.16; angle = 48; size = 1.44
tree: Oak_White_Hero_Field_2.bin; pos=-129.86, 22.67, -7859.94; angle = 148; size = 1.44
tree: Oak_White_Hero_Field_2.bin; pos=-161.90, 21.26, -7854.06; angle = 10; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1315.38, 3.27, -6109.41; angle = 98; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1358.43, 2.16, -5986.39; angle = -141; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=1359.89, 3.00, -5966.1; angle = -50; size = 0.71
tree: Oak_White_Hero_Field_2.bin; pos=1298.00, 3.64, -6018.15; angle = 42; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1295.06, 2.66, -6028.97; angle = 40; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1273.82, 1.10, -6043.92; angle = 127; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=446.64, 1.14, -5807.43; angle = 36; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=428.38, 1.14, -5797.52; angle = -13; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=2626.92, 1.30, -8444.37; angle = 107; size = 0.34
tree: Oak_White_Hero_Field_2.bin; pos=2619.50, 1.29, -8428.23; angle = 98; size = 0.34
tree: Oak_White_Hero_Field_2.bin; pos=2612.32, 1.30, -8414.2; angle = 76; size = 0.34
tree: Oak_White_Hero_Field_2.bin; pos=2608.93, 1.30, -8407.01; angle = 75; size = 0.34
tree: Oak_White_Hero_Field_2.bin; pos=2592.60, 1.34, -8375.15; angle = 1; size = 0.34
tree: Oak_White_Hero_Field_2.bin; pos=2596.90, 1.30, -8383.48; angle = 77; size = 0.34
tree: Oak_White_Hero_Field_2.bin; pos=2523.32, 1.65, -8244.99; angle = 69; size = 0.19
tree: Oak_White_Hero_Field_2.bin; pos=2564.66, 0.69, -8321.88; angle = 77; size = 0.19
tree: Oak_White_Hero_Field_2.bin; pos=2523.46, 2.45, -8247.59; angle = 82; size = 0.19
tree: Oak_White_Hero_Field_2.bin; pos=2667.77, 0.64, -8460.34; angle = -100; size = 0.33
tree: Oak_White_Hero_Field_2.bin; pos=2673.42, 0.70, -8469.83; angle = -70; size = 0.42
tree: Oak_White_Hero_Field_2.bin; pos=2674.46, 0.70, -8475.65; angle = -172; size = 0.19
tree: Oak_White_Hero_Field_2.bin; pos=2632.12, 0.64, -8387.1; angle = -169; size = 0.19
tree: Oak_White_Hero_Field_2.bin; pos=2604.88, 1.10, -8321.62; angle = -87; size = 0.44
tree: Oak_White_Hero_Field_2.bin; pos=2580.88, 0.67, -8287.6; angle = -164; size = 0.40
tree: Oak_White_Hero_Field_2.bin; pos=2594.60, 0.68, -8313.22; angle = -87; size = 0.19
tree: Oak_White_Hero_Field_2.bin; pos=2597.52, 0.64, -8318.75; angle = -140; size = 0.30
tree: Oak_White_Hero_Field_2.bin; pos=2536.10, 0.64, -8204.66; angle = -41; size = 0.19
tree: Oak_White_Hero_Field_2.bin; pos=2518.45, 0.74, -8232.08; angle = 25; size = 0.19
tree: Oak_White_Hero_Field_2.bin; pos=2507.87, 1.51, -8213.29; angle = 9; size = 0.19
tree: Oak_White_Hero_Field_2.bin; pos=-74.51, 3.28, -5845.17; angle = -153; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-59.24, 4.63, -5844.63; angle = 81; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=-70.12, 4.60, -5837.34; angle = 149; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1268.16, 6.32, -9768.58; angle = 140; size = 0.92
tree: Oak_White_Hero_Field_2.bin; pos=1274.21, 6.32, -9751.94; angle = -134; size = 1.01
tree: Oak_White_Hero_Field_2.bin; pos=1283.59, 6.32, -9746.95; angle = 138; size = 1.04
tree: Oak_White_Hero_Field_2.bin; pos=1269.83, 6.32, -9789.15; angle = -143; size = 0.97
tree: Oak_White_Hero_Field_2.bin; pos=1359.24, 6.32, -9691.66; angle = -145; size = 1.09
tree: Oak_White_Hero_Field_2.bin; pos=1367.02, 6.32, -9668.97; angle = -98; size = 0.97
tree: Oak_White_Hero_Field_2.bin; pos=1344.85, 6.32, -9734.85; angle = -166; size = 1.03
tree: Oak_White_Hero_Field_2.bin; pos=1322.76, 6.32, -9737.27; angle = -116; size = 0.96
tree: Oak_White_Hero_Field_2.bin; pos=1660.93, 5.03, -9879.72; angle = -19; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=1643.73, 4.37, -9887.84; angle = 11; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=1669.72, 4.71, -9864.99; angle = -10; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=1386.92, 2.09, -6655.0; angle = 89; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=1398.06, 2.09, -6671.88; angle = 61; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=1287.72, 2.87, -6510.54; angle = -0; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=1409.68, 0.85, -6571.75; angle = -117; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1451.12, 0.85, -6633.88; angle = -164; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1469.72, 0.85, -6646.91; angle = -112; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1468.16, 0.85, -6620.42; angle = -159; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1404.30, 0.85, -6539.0; angle = -159; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1313.24, 0.85, -6426.58; angle = -171; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1324.74, 0.85, -6406.08; angle = -25; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=108.81, 7.56, -8944.64; angle = 78; size = 1.78
tree: Oak_White_Hero_Field_2.bin; pos=-19.78, 12.23, -8774.06; angle = 26; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-33.40, 13.10, -8791.55; angle = 53; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-37.70, 12.60, -8770.61; angle = 74; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=122.90, 8.41, -8908.54; angle = -24; size = 1.64
tree: Oak_White_Hero_Field_2.bin; pos=1355.37, 2.64, -5914.0; angle = -53; size = 0.49
tree: Oak_White_Hero_Field_2.bin; pos=1355.37, 2.42, -5895.36; angle = -98; size = 0.49
tree: Oak_White_Hero_Field_2.bin; pos=1700.21, 2.22, -9870.12; angle = -53; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=1745.03, 3.49, -9835.74; angle = -24; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1745.97, 2.94, -9811.52; angle = -78; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1675.70, 3.18, -9860.29; angle = -99; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=1711.53, 4.40, -9855.82; angle = -23; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=1700.92, 4.90, -9819.49; angle = -51; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=1702.64, -0.48, -9838.45; angle = -92; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=1959.90, 0.70, -7221.31; angle = 10; size = 0.64
tree: Oak_White_Hero_Field_2.bin; pos=1940.44, 0.35, -7205.45; angle = 26; size = 0.74
tree: Oak_White_Hero_Field_2.bin; pos=1919.75, 0.35, -7187.27; angle = -17; size = 0.55
tree: Oak_White_Hero_Field_2.bin; pos=1797.74, 0.67, -7045.9; angle = 69; size = 0.72
tree: Oak_White_Hero_Field_2.bin; pos=1806.26, 2.07, -7060.94; angle = -5; size = 0.55
tree: Oak_White_Hero_Field_2.bin; pos=1802.43, 2.57, -7056.25; angle = 106; size = 0.48
tree: Oak_White_Hero_Field_2.bin; pos=1816.66, -2.45, -7032.99; angle = -57; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=1833.96, -0.23, -7052.41; angle = 171; size = 0.70
tree: Oak_White_Hero_Field_2.bin; pos=1849.98, 1.67, -7070.06; angle = -94; size = 0.70
tree: Oak_White_Hero_Field_2.bin; pos=1765.49, 1.78, -7007.25; angle = 108; size = 0.67
tree: Oak_White_Hero_Field_2.bin; pos=1788.87, -1.41, -6997.34; angle = -63; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=1808.50, -2.41, -7023.37; angle = -86; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=1814.18, -0.01, -7022.72; angle = -104; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=-51.71, 1.86, -5695.23; angle = 114; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-55.32, 2.26, -5626.18; angle = -169; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-54.41, 1.86, -5642.01; angle = 168; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-49.75, 5.29, -5734.31; angle = 104; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-48.37, 1.80, -5759.53; angle = 149; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-45.88, 2.27, -5808.17; angle = 86; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=2409.39, 3.94, -7748.17; angle = -19; size = 0.48
tree: Oak_White_Hero_Field_2.bin; pos=2368.46, 1.21, -7682.1; angle = -109; size = 0.48
tree: Oak_White_Hero_Field_2.bin; pos=2339.06, 1.39, -7638.43; angle = -63; size = 0.57
tree: Oak_White_Hero_Field_2.bin; pos=1475.80, 2.09, -6783.47; angle = -54; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=1507.64, 2.09, -6832.7; angle = 59; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=1557.90, 0.85, -6796.63; angle = -110; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1427.43, 2.09, -6717.48; angle = 79; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=1484.25, 0.85, -6681.07; angle = 179; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1509.19, 0.85, -6729.99; angle = -179; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1526.70, 0.85, -6744.88; angle = -43; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1529.41, 0.85, -6725.6; angle = -49; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1546.10, 0.85, -6743.96; angle = -152; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=737.08, 11.85, -9586.9; angle = 138; size = 0.94
tree: Oak_White_Hero_Field_2.bin; pos=51.62, 23.99, -9638.99; angle = 28; size = 0.50
tree: Oak_White_Hero_Field_2.bin; pos=36.81, 23.64, -9640.73; angle = 53; size = 0.57
tree: Oak_White_Hero_Field_2.bin; pos=137.56, 27.12, -9677.28; angle = 68; size = 0.47
tree: Oak_White_Hero_Field_2.bin; pos=-18.24, 23.56, -9641.17; angle = -14; size = 1.04
tree: Oak_White_Hero_Field_2.bin; pos=-27.30, 23.43, -9646.43; angle = -20; size = 0.94
tree: Oak_White_Hero_Field_2.bin; pos=-16.94, 22.99, -9684.37; angle = 8; size = 0.50
tree: Oak_White_Hero_Field_2.bin; pos=-33.72, 24.48, -9602.06; angle = 39; size = 1.06
tree: Oak_White_Hero_Field_2.bin; pos=-39.56, 23.87, -9627.74; angle = -47; size = 1.06
tree: Oak_White_Hero_Field_2.bin; pos=6.63, 19.28, -9741.16; angle = 74; size = 0.52
tree: Oak_White_Hero_Field_2.bin; pos=6.20, 21.13, -9729.12; angle = -62; size = 0.50
tree: Oak_White_Hero_Field_2.bin; pos=5.26, 23.50, -9724.82; angle = -51; size = 0.51
tree: Oak_White_Hero_Field_2.bin; pos=-16.94, 23.18, -9675.78; angle = -32; size = 0.58
tree: Oak_White_Hero_Field_2.bin; pos=-11.82, 19.39, -9733.56; angle = -4; size = 0.54
tree: Oak_White_Hero_Field_2.bin; pos=-17.15, 21.42, -9704.26; angle = -60; size = 0.57
tree: Oak_White_Hero_Field_2.bin; pos=105.10, 20.40, -9787.62; angle = -30; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=62.84, 19.83, -9773.99; angle = -28; size = 0.52
tree: Oak_White_Hero_Field_2.bin; pos=49.34, 19.71, -9769.25; angle = 78; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=12.87, 18.92, -9752.57; angle = 66; size = 0.54
tree: Oak_White_Hero_Field_2.bin; pos=37.08, 20.12, -9774.14; angle = 6; size = 0.50
tree: Oak_White_Hero_Field_2.bin; pos=310.64, 21.87, -9706.05; angle = 34; size = 0.50
tree: Oak_White_Hero_Field_2.bin; pos=266.72, 24.56, -9686.92; angle = 1; size = 0.52
tree: Oak_White_Hero_Field_2.bin; pos=342.03, 21.02, -9722.04; angle = -4; size = 0.57
tree: Oak_White_Hero_Field_2.bin; pos=369.90, 23.50, -9733.93; angle = -47; size = 0.60
tree: Oak_White_Hero_Field_2.bin; pos=300.93, 23.14, -9700.39; angle = -18; size = 0.53
tree: Oak_White_Hero_Field_2.bin; pos=361.22, 26.65, -9899.38; angle = -45; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=398.06, 26.72, -9881.14; angle = -31; size = 0.58
tree: Oak_White_Hero_Field_2.bin; pos=420.64, 25.43, -9834.38; angle = -19; size = 0.55
tree: Oak_White_Hero_Field_2.bin; pos=379.27, 16.88, -9881.43; angle = 12; size = 1.05
tree: Oak_White_Hero_Field_2.bin; pos=381.09, 26.68, -9891.2; angle = 19; size = 0.52
tree: Oak_White_Hero_Field_2.bin; pos=277.11, 26.36, -9939.73; angle = -1; size = 0.55
tree: Oak_White_Hero_Field_2.bin; pos=286.96, 26.48, -9936.46; angle = 22; size = 0.52
tree: Oak_White_Hero_Field_2.bin; pos=224.76, 21.70, -9825.6; angle = 9; size = 0.54
tree: Oak_White_Hero_Field_2.bin; pos=232.09, 22.46, -9848.36; angle = -36; size = 0.57
tree: Oak_White_Hero_Field_2.bin; pos=2331.34, 3.61, -7675.19; angle = -145; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=211.89, 21.25, -9882.09; angle = 3; size = 0.52
tree: Oak_White_Hero_Field_2.bin; pos=191.49, 20.80, -9912.38; angle = 39; size = 0.60
tree: Oak_White_Hero_Field_2.bin; pos=224.99, 21.93, -9834.74; angle = -10; size = 0.57
tree: Oak_White_Hero_Field_2.bin; pos=213.26, 19.88, -9889.26; angle = 75; size = 0.55
tree: Oak_White_Hero_Field_2.bin; pos=189.52, 20.64, -9917.37; angle = 61; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=182.41, 20.84, -9937.18; angle = -71; size = 0.51
tree: Oak_White_Hero_Field_2.bin; pos=235.94, 19.80, -9857.62; angle = 68; size = 0.53
tree: Oak_White_Hero_Field_2.bin; pos=153.63, 20.45, -9816.2; angle = -32; size = 1.03
tree: Oak_White_Hero_Field_2.bin; pos=215.54, 19.83, -9806.99; angle = 24; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=291.16, 26.49, -9934.49; angle = -42; size = 0.57
tree: Oak_White_Hero_Field_2.bin; pos=242.68, 13.81, -9952.94; angle = -76; size = 1.37
tree: Oak_White_Hero_Field_2.bin; pos=247.40, 26.39, -9976.67; angle = 19; size = 0.55
tree: Oak_White_Hero_Field_2.bin; pos=209.03, 26.32, -9664.34; angle = 40; size = 0.55
tree: Oak_White_Hero_Field_2.bin; pos=246.85, 28.32, -9681.05; angle = -15; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=167.28, 20.26, -9817.93; angle = -40; size = 1.02
tree: Oak_White_Hero_Field_2.bin; pos=154.50, 20.56, -9801.62; angle = -26; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=942.10, 8.09, -9884.21; angle = -120; size = 0.65
tree: Oak_White_Hero_Field_2.bin; pos=984.31, 11.85, -9795.15; angle = -115; size = 1.01
tree: Oak_White_Hero_Field_2.bin; pos=965.68, 11.85, -9794.9; angle = -152; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1072.65, 6.32, -9841.53; angle = -82; size = 0.74
tree: Oak_White_Hero_Field_2.bin; pos=1059.59, 6.32, -9846.58; angle = 174; size = 0.75
tree: Oak_White_Hero_Field_2.bin; pos=1032.72, 6.32, -9856.67; angle = 152; size = 0.69
tree: Oak_White_Hero_Field_2.bin; pos=1051.81, 6.32, -9844.69; angle = -140; size = 0.66
tree: Oak_White_Hero_Field_2.bin; pos=998.19, 6.32, -9855.41; angle = -99; size = 0.60
tree: Oak_White_Hero_Field_2.bin; pos=959.78, 6.32, -9872.8; angle = -132; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=1034.94, 6.32, -9844.69; angle = 157; size = 0.65
tree: Oak_White_Hero_Field_2.bin; pos=973.54, 6.32, -9866.71; angle = 152; size = 0.77
tree: Oak_White_Hero_Field_2.bin; pos=1043.93, 6.32, -9835.7; angle = -175; size = 0.67
tree: Oak_White_Hero_Field_2.bin; pos=1087.94, 6.32, -9820.8; angle = -123; size = 0.72
tree: Oak_White_Hero_Field_2.bin; pos=1121.57, 6.32, -9761.34; angle = -96; size = 0.95
tree: Oak_White_Hero_Field_2.bin; pos=1122.60, 6.32, -9747.38; angle = -171; size = 0.92
tree: Oak_White_Hero_Field_2.bin; pos=1107.61, 6.32, -9749.43; angle = -109; size = 0.98
tree: Oak_White_Hero_Field_2.bin; pos=1085.77, 6.32, -9776.33; angle = 164; size = 1.04
tree: Oak_White_Hero_Field_2.bin; pos=1034.31, 6.32, -9779.24; angle = -86; size = 0.96
tree: Oak_White_Hero_Field_2.bin; pos=1017.02, 10.21, -9774.8; angle = -161; size = 1.03
tree: Oak_White_Hero_Field_2.bin; pos=1196.40, 6.32, -9807.77; angle = -143; size = 0.98
tree: Oak_White_Hero_Field_2.bin; pos=1175.97, 6.32, -9792.42; angle = -120; size = 1.04
tree: Oak_White_Hero_Field_2.bin; pos=1159.41, 6.32, -9808.23; angle = 132; size = 1.01
tree: Oak_White_Hero_Field_2.bin; pos=1142.38, 6.32, -9846.63; angle = 137; size = 0.93
tree: Oak_White_Hero_Field_2.bin; pos=867.14, 8.49, -10097.25; angle = -39; size = 0.84
tree: Oak_White_Hero_Field_2.bin; pos=-662.76, 23.26, -8674.28; angle = 164; size = 0.62
tree: Oak_White_Hero_Field_2.bin; pos=-685.72, 23.87, -8698.33; angle = -157; size = 0.62
tree: Oak_White_Hero_Field_2.bin; pos=3125.88, 3.44, -3179.84; angle = -9; size = 0.71
tree: Oak_White_Hero_Field_2.bin; pos=3130.67, 4.57, -3184.31; angle = 9; size = 0.71
tree: Oak_White_Hero_Field_2.bin; pos=3139.65, 4.74, -3192.85; angle = 4; size = 0.71
tree: Oak_White_Hero_Field_2.bin; pos=3198.50, 2.87, -3125.47; angle = -28; size = 0.66
tree: Oak_White_Hero_Field_2.bin; pos=3185.45, 2.34, -3116.72; angle = 58; size = 0.66
tree: Oak_White_Hero_Field_2.bin; pos=3235.22, 4.12, -3150.56; angle = 70; size = 0.66
tree: Oak_White_Hero_Field_2.bin; pos=3222.17, 4.12, -3141.81; angle = 112; size = 0.66
tree: Oak_White_Hero_Field_2.bin; pos=3354.19, 7.12, -2877.11; angle = -168; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=3334.60, 4.68, -2943.42; angle = -104; size = 1.31
tree: Oak_White_Hero_Field_2.bin; pos=3336.54, 4.57, -2922.1; angle = -128; size = 2.08
