configure: size variance = 0.8, 1.2
configure: angle variance = 0, 360

tree: Birch_River_Desktop_3_Forest.bin; pos=-10591.94, 4.01, 14881.06; angle = -8; size = 0.83
tree: Birch_River_Desktop_3_Forest.bin; pos=-9022.79, 1.21, 12147.36; angle = 7; size = 1.07
tree: Birch_River_Desktop_3_Forest.bin; pos=-8966.26, 1.21, 12097.61; angle = -18; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=-8994.46, 1.21, 12122.53; angle = -20; size = 1.25
tree: Birch_River_Desktop_3_Forest.bin; pos=-9009.98, 0.87, 12072.53; angle = -1; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=-9071.23, 0.87, 12106.54; angle = 21; size = 1.30
tree: Birch_River_Desktop_3_Forest.bin; pos=-9058.72, 0.87, 12134.59; angle = -16; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-9078.03, 0.87, 12090.44; angle = -28; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=-10417.94, 1.18, 13162.65; angle = 40; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=-10392.20, 1.19, 13130.65; angle = 3; size = 0.84
tree: Birch_River_Desktop_3_Forest.bin; pos=-9016.82, 0.87, 12061.36; angle = 21; size = 1.07
tree: Birch_River_Desktop_3_Forest.bin; pos=-10387.80, 1.05, 13109.84; angle = 6; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=-10429.32, 1.05, 13176.3; angle = -29; size = 1.18
tree: Birch_River_Desktop_3_Forest.bin; pos=-9049.54, 0.87, 12076.89; angle = -36; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=-10437.66, 1.05, 13187.66; angle = 12; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=-9405.36, 2.28, 12291.55; angle = 13; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-10316.54, 1.05, 12872.75; angle = 30; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=-10372.60, 1.05, 12922.01; angle = -0; size = 0.93
tree: Birch_River_Desktop_3_Forest.bin; pos=-9127.85, 1.63, 12038.96; angle = 1; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=-9122.06, 1.63, 12049.29; angle = -27; size = 0.70
tree: Birch_River_Desktop_3_Forest.bin; pos=-9109.08, 1.63, 12071.26; angle = 14; size = 0.98
tree: Birch_River_Desktop_3_Forest.bin; pos=-9113.96, 1.63, 12062.0; angle = 39; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=-10340.02, 1.05, 12894.93; angle = -11; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=-9101.56, 0.41, 12083.67; angle = -21; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=-10261.87, 2.56, 13050.8; angle = 1; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=-9090.53, 0.41, 12106.29; angle = 12; size = 1.21
tree: Birch_River_Desktop_3_Forest.bin; pos=-9086.17, -4.08, 12118.65; angle = 25; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=-9074.49, 0.49, 12133.12; angle = -9; size = 1.29
tree: Birch_River_Desktop_3_Forest.bin; pos=-9055.79, -3.27, 12169.94; angle = -16; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=-10298.99, 1.19, 13023.87; angle = 43; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=-10197.52, 2.56, 13052.59; angle = -11; size = 1.03
tree: Birch_River_Desktop_3_Forest.bin; pos=-10183.70, 1.22, 12882.75; angle = 10; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=-10268.41, 1.20, 12974.04; angle = -2; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=-10341.29, 1.05, 12934.41; angle = 32; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=-10209.63, 1.21, 12914.0; angle = 12; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-10290.61, 1.20, 12874.84; angle = 7; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=-10235.69, 1.20, 12945.19; angle = -23; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=-10360.99, 1.19, 12868.76; angle = 25; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=-10383.66, 1.17, 12958.68; angle = -30; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-10309.13, 1.19, 12970.77; angle = -17; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=-10370.23, 1.19, 12895.76; angle = -6; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=-10350.07, 1.18, 12967.3; angle = 21; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=-10424.41, 1.16, 12955.57; angle = -42; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=-10465.32, 1.15, 12951.97; angle = -28; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=-10325.61, 1.18, 13055.17; angle = -5; size = 1.29
tree: Birch_River_Desktop_3_Forest.bin; pos=-10111.20, 1.05, 12792.29; angle = -34; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=-10241.40, 1.05, 12943.51; angle = 29; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=-10250.51, 1.05, 12952.84; angle = 12; size = 1.07
tree: Birch_River_Desktop_3_Forest.bin; pos=-10258.33, 1.05, 12961.71; angle = 30; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=-10260.78, 1.05, 12970.93; angle = -41; size = 1.04
tree: Birch_River_Desktop_3_Forest.bin; pos=-10270.50, 1.05, 12969.27; angle = 28; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=-10293.75, 1.05, 13003.43; angle = 43; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=-10288.62, 1.05, 13011.17; angle = 35; size = 1.24
tree: Birch_River_Desktop_3_Forest.bin; pos=-10291.60, 1.05, 12966.63; angle = -15; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=-10279.72, 1.05, 12960.6; angle = -26; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=-10303.31, 1.05, 12965.9; angle = -41; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=-9681.48, 0.57, 12653.52; angle = -38; size = 1.26
tree: Birch_River_Desktop_3_Forest.bin; pos=-10315.08, 1.05, 12971.76; angle = -4; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=-10324.38, 1.05, 12962.68; angle = 0; size = 1.28
tree: Birch_River_Desktop_3_Forest.bin; pos=-10334.35, 1.05, 12952.95; angle = 17; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=-10359.95, 1.05, 12952.69; angle = -19; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=-10172.08, 2.56, 13074.9; angle = -34; size = 1.01
tree: Birch_River_Desktop_3_Forest.bin; pos=-10186.28, 2.56, 13061.52; angle = 28; size = 1.11
tree: Birch_River_Desktop_3_Forest.bin; pos=-10344.41, 1.05, 12944.74; angle = 15; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-10162.49, 1.05, 12767.45; angle = -15; size = 1.06
tree: Birch_River_Desktop_3_Forest.bin; pos=-10343.46, 1.05, 12912.05; angle = 20; size = 0.70
tree: Birch_River_Desktop_3_Forest.bin; pos=-10182.24, 1.05, 12741.15; angle = 18; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-10364.53, 1.05, 12863.48; angle = -8; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=-10345.92, 1.05, 12866.38; angle = 4; size = 1.18
tree: Birch_River_Desktop_3_Forest.bin; pos=-10156.75, 1.05, 12715.94; angle = 10; size = 1.10
tree: Birch_River_Desktop_3_Forest.bin; pos=-10330.78, 1.05, 12865.66; angle = 20; size = 0.86
tree: Birch_River_Desktop_3_Forest.bin; pos=-10337.29, 1.05, 13068.58; angle = 33; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-10351.11, 0.76, 13081.75; angle = 3; size = 0.91
tree: Birch_River_Desktop_3_Forest.bin; pos=-10231.54, 1.05, 12937.03; angle = -36; size = 1.21
tree: Birch_River_Desktop_3_Forest.bin; pos=-10145.00, 1.05, 12807.86; angle = -22; size = 1.11
tree: Birch_River_Desktop_3_Forest.bin; pos=-10376.59, 1.05, 12957.96; angle = -7; size = 0.86
tree: Birch_River_Desktop_3_Forest.bin; pos=-10374.54, 1.05, 12948.06; angle = -42; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=-10372.64, 1.05, 12934.35; angle = -2; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-10371.06, 1.05, 12887.64; angle = -4; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=-10369.36, 1.05, 12869.24; angle = -0; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=-10353.72, 1.05, 12869.06; angle = 35; size = 1.24
tree: Birch_River_Desktop_3_Forest.bin; pos=-10330.47, 1.05, 12871.21; angle = 6; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=-10323.66, 1.05, 12900.53; angle = -11; size = 1.10
tree: Birch_River_Desktop_3_Forest.bin; pos=-10298.70, 1.05, 12902.89; angle = 14; size = 1.01
tree: Birch_River_Desktop_3_Forest.bin; pos=-10283.30, 1.05, 12902.74; angle = -31; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=-9134.99, 1.21, 12078.6; angle = 27; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=-9425.57, 2.28, 12276.26; angle = -4; size = 1.11
tree: Birch_River_Desktop_3_Forest.bin; pos=-9398.38, -3.60, 12258.12; angle = 23; size = 1.11
tree: Birch_River_Desktop_3_Forest.bin; pos=-9374.97, -3.60, 12282.69; angle = -2; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=-9377.85, 2.28, 12312.36; angle = 14; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=-9348.29, -1.01, 12308.71; angle = 7; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-9351.33, -3.60, 12292.25; angle = 11; size = 0.91
tree: Birch_River_Desktop_3_Forest.bin; pos=-9469.99, -0.33, 12367.83; angle = 36; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=-9722.55, 0.30, 12625.08; angle = -3; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=-9733.25, 0.42, 12618.0; angle = 22; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=-9632.17, -0.09, 12451.11; angle = 29; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=-9639.03, 0.52, 12457.79; angle = 35; size = 0.80
tree: Birch_River_Desktop_3_Forest.bin; pos=-9645.77, 0.40, 12466.13; angle = 45; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=-9651.83, 0.71, 12471.98; angle = -42; size = 0.86
tree: Birch_River_Desktop_3_Forest.bin; pos=-9681.01, 0.72, 12510.88; angle = -19; size = 1.12
tree: Birch_River_Desktop_3_Forest.bin; pos=-9698.06, 1.02, 12530.05; angle = -2; size = 1.12
tree: Birch_River_Desktop_3_Forest.bin; pos=-9685.09, 1.09, 12544.03; angle = 40; size = 1.20
tree: Birch_River_Desktop_3_Forest.bin; pos=-9707.11, 1.02, 12548.13; angle = 14; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=-9698.15, 1.09, 12556.59; angle = -36; size = 0.85
tree: Birch_River_Desktop_3_Forest.bin; pos=-9707.89, 1.09, 12569.97; angle = 30; size = 1.24
tree: Birch_River_Desktop_3_Forest.bin; pos=-9721.51, 0.61, 12570.0; angle = -4; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=-9712.40, 1.09, 12582.97; angle = 38; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=-9718.87, 2.11, 12596.82; angle = 43; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=-9720.73, 2.94, 12600.36; angle = -14; size = 0.85
tree: Birch_River_Desktop_3_Forest.bin; pos=-9732.03, 2.22, 12596.4; angle = 9; size = 0.76
tree: Birch_River_Desktop_3_Forest.bin; pos=-9709.15, 0.56, 12634.6; angle = 23; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=-9696.23, 0.02, 12644.47; angle = 38; size = 1.08
tree: Birch_River_Desktop_3_Forest.bin; pos=-9700.74, 0.85, 12617.94; angle = 13; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-9625.39, 0.08, 12442.25; angle = -10; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=-10152.13, 1.96, 12922.01; angle = 22; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=-10145.60, 2.00, 12972.83; angle = -19; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=-10134.07, 2.00, 12991.46; angle = 32; size = 1.28
tree: Birch_River_Desktop_3_Forest.bin; pos=-10112.51, 2.00, 13011.87; angle = 3; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-10091.70, 2.00, 13030.25; angle = 9; size = 0.94
tree: Birch_River_Desktop_3_Forest.bin; pos=-10165.34, 2.56, 13092.72; angle = -28; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=-10206.75, 2.56, 13043.5; angle = 26; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=-10192.86, 2.56, 13074.84; angle = -38; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-9732.38, -0.51, 12605.88; angle = 3; size = 0.91
tree: Birch_River_Desktop_3_Forest.bin; pos=-10382.43, 1.05, 13117.42; angle = -35; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=-7741.48, 1.80, 11485.04; angle = 38; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=-10377.02, 3.05, 13186.7; angle = -3; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-7734.78, 1.80, 11478.8; angle = 6; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=-7643.18, 1.88, 11389.41; angle = 26; size = 0.83
tree: Birch_River_Desktop_3_Forest.bin; pos=-7714.68, 1.80, 11464.0; angle = 12; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=-7709.15, 1.80, 11460.08; angle = -42; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=-10393.53, 1.94, 13205.72; angle = -12; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=-7810.09, 1.80, 11502.56; angle = 8; size = 1.18
tree: Birch_River_Desktop_3_Forest.bin; pos=-7797.39, 1.80, 11494.71; angle = -12; size = 1.18
tree: Birch_River_Desktop_3_Forest.bin; pos=-7767.82, 1.80, 11475.08; angle = -29; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-10401.28, 0.68, 13217.1; angle = -26; size = 1.12
tree: Birch_River_Desktop_3_Forest.bin; pos=-7989.37, 1.82, 11624.97; angle = -19; size = 0.79
tree: Birch_River_Desktop_3_Forest.bin; pos=-7996.76, 1.82, 11628.29; angle = 17; size = 1.25
tree: Birch_River_Desktop_3_Forest.bin; pos=-10403.59, 1.69, 13225.05; angle = -3; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=-7993.29, 1.82, 11631.51; angle = -32; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=-7985.21, 1.82, 11628.89; angle = -35; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=-10421.21, 0.88, 13259.38; angle = 2; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=-7980.59, 1.82, 11622.45; angle = 0; size = 1.04
tree: Birch_River_Desktop_3_Forest.bin; pos=-10419.80, 0.61, 13231.79; angle = -31; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=-7971.35, 1.82, 11618.33; angle = 2; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=-7965.80, 1.82, 11623.36; angle = 18; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-7901.34, 1.57, 11598.69; angle = -33; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=-10556.31, -0.25, 13312.83; angle = -23; size = 1.09
tree: Birch_River_Desktop_3_Forest.bin; pos=-7905.27, 1.57, 11594.97; angle = -17; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=-10548.25, -0.25, 13309.41; angle = 37; size = 1.12
tree: Birch_River_Desktop_3_Forest.bin; pos=-7896.73, 1.57, 11590.34; angle = 11; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=-7960.50, 1.82, 11621.75; angle = 32; size = 1.20
tree: Birch_River_Desktop_3_Forest.bin; pos=-10564.56, -0.88, 13319.17; angle = -16; size = 0.83
tree: Birch_River_Desktop_3_Forest.bin; pos=-7955.18, 1.82, 11615.5; angle = 30; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=-7905.73, 1.57, 11602.32; angle = 20; size = 0.93
tree: Birch_River_Desktop_3_Forest.bin; pos=-10504.46, -0.88, 13310.92; angle = 18; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-7908.73, 1.57, 11597.08; angle = 38; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=-7903.89, 1.57, 11607.45; angle = -4; size = 1.24
tree: Birch_River_Desktop_3_Forest.bin; pos=-10493.19, -0.88, 13297.83; angle = 30; size = 0.70
tree: Birch_River_Desktop_3_Forest.bin; pos=-8226.17, 1.90, 11709.53; angle = -17; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=-8219.47, 1.90, 11705.2; angle = -21; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=-10498.42, -0.88, 13303.57; angle = 9; size = 1.12
tree: Birch_River_Desktop_3_Forest.bin; pos=-8210.23, 1.90, 11701.68; angle = 22; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-10509.70, -0.88, 13316.35; angle = -40; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-10587.45, 0.04, 14816.47; angle = 3; size = 1.12
tree: Birch_River_Desktop_3_Forest.bin; pos=-8493.92, -3.41, 16170.43; angle = 29; size = 1.20
tree: Birch_River_Desktop_3_Forest.bin; pos=-10513.72, -0.88, 13321.59; angle = 33; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=-8497.45, -3.06, 16155.63; angle = -22; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=-8501.92, -2.39, 16144.36; angle = -6; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=-10518.25, -0.88, 13325.92; angle = 1; size = 1.03
tree: Birch_River_Desktop_3_Forest.bin; pos=-8517.43, -2.71, 16191.77; angle = 5; size = 1.28
tree: Birch_River_Desktop_3_Forest.bin; pos=-8501.06, 0.92, 16197.79; angle = -4; size = 1.20
tree: Birch_River_Desktop_3_Forest.bin; pos=-10522.48, -0.88, 13331.66; angle = 32; size = 0.84
tree: Birch_River_Desktop_3_Forest.bin; pos=-8499.33, -1.89, 16184.42; angle = 39; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=-8550.90, -0.57, 16188.35; angle = 23; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=-8547.84, -3.39, 16157.75; angle = -39; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-10537.98, -0.88, 13325.41; angle = 0; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=-8530.42, -2.95, 16167.21; angle = -28; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=-10299.41, 1.53, 13145.63; angle = -20; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=-8520.76, -1.85, 16174.76; angle = 7; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-8629.47, 1.73, 11861.03; angle = 44; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=-8632.93, 1.73, 11855.9; angle = -0; size = 1.04
tree: Birch_River_Desktop_3_Forest.bin; pos=-10322.16, 0.97, 13139.18; angle = -30; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=-8591.59, 1.73, 11846.03; angle = 0; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-8757.52, 1.83, 11937.74; angle = 41; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=-8747.81, 1.83, 11930.99; angle = 4; size = 0.84
tree: Birch_River_Desktop_3_Forest.bin; pos=-10339.07, 1.98, 13143.31; angle = 29; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=-8740.89, 1.83, 11925.46; angle = -18; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=-10352.35, 1.06, 13157.2; angle = -0; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=-8731.65, 1.83, 11919.22; angle = -20; size = 1.21
tree: Birch_River_Desktop_3_Forest.bin; pos=-8718.94, 1.83, 11910.26; angle = 44; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=-10364.94, 0.70, 13170.89; angle = 8; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=-8808.04, 1.83, 11979.41; angle = -1; size = 1.11
tree: Birch_River_Desktop_3_Forest.bin; pos=-9818.37, 3.63, 12662.18; angle = 33; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=-8803.42, 1.83, 11975.69; angle = 27; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=-8795.34, 1.83, 11968.54; angle = 4; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-8786.79, 1.83, 11961.59; angle = -7; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=-8777.78, 1.83, 11954.25; angle = 14; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-9824.77, 2.26, 12669.97; angle = 25; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-8766.07, 1.83, 11944.18; angle = -0; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-9831.19, 2.62, 12677.81; angle = -34; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=-9284.44, 1.30, 12116.43; angle = -15; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=-9275.87, 2.21, 12112.36; angle = 11; size = 1.24
tree: Birch_River_Desktop_3_Forest.bin; pos=-9837.18, 2.53, 12685.97; angle = 27; size = 0.90
tree: Birch_River_Desktop_3_Forest.bin; pos=-9267.53, 1.56, 12107.19; angle = -0; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=-9842.75, 2.73, 12694.38; angle = -25; size = 1.17
tree: Birch_River_Desktop_3_Forest.bin; pos=-9259.24, 1.22, 12101.76; angle = 4; size = 1.29
tree: Birch_River_Desktop_3_Forest.bin; pos=-9251.10, 2.20, 12096.09; angle = -7; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=-9243.24, 1.18, 12090.27; angle = 22; size = 1.29
tree: Birch_River_Desktop_3_Forest.bin; pos=-9757.13, 2.61, 12594.58; angle = -19; size = 1.24
tree: Birch_River_Desktop_3_Forest.bin; pos=-9235.40, 1.33, 12084.56; angle = 1; size = 1.01
tree: Birch_River_Desktop_3_Forest.bin; pos=-9764.17, 2.54, 12601.81; angle = 44; size = 1.21
tree: Birch_River_Desktop_3_Forest.bin; pos=-9227.59, 1.81, 12079.5; angle = -9; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=-9219.95, 1.22, 12074.51; angle = 27; size = 1.10
tree: Birch_River_Desktop_3_Forest.bin; pos=-9771.38, 2.65, 12609.09; angle = 41; size = 1.12
tree: Birch_River_Desktop_3_Forest.bin; pos=-9212.09, 1.96, 12069.06; angle = 30; size = 1.12
tree: Birch_River_Desktop_3_Forest.bin; pos=-9203.49, 2.61, 12063.92; angle = -22; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=-9777.98, 3.36, 12616.48; angle = 27; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=-9194.67, 1.23, 12058.79; angle = -6; size = 0.87
tree: Birch_River_Desktop_3_Forest.bin; pos=-9185.82, 1.44, 12053.96; angle = 10; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=-9784.66, 3.41, 12624.27; angle = 12; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=-9176.95, 1.98, 12049.71; angle = -10; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=-9167.72, 1.39, 12046.03; angle = 32; size = 1.28
tree: Birch_River_Desktop_3_Forest.bin; pos=-9157.85, 1.71, 12041.65; angle = -1; size = 0.80
tree: Birch_River_Desktop_3_Forest.bin; pos=-9791.58, 2.79, 12632.05; angle = 5; size = 1.06
tree: Birch_River_Desktop_3_Forest.bin; pos=-9798.41, 3.06, 12639.64; angle = 41; size = 0.94
tree: Birch_River_Desktop_3_Forest.bin; pos=-9712.57, 2.51, 12544.24; angle = 19; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-9706.54, 2.89, 12536.25; angle = 2; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=-9805.19, 2.64, 12647.09; angle = -31; size = 1.10
tree: Birch_River_Desktop_3_Forest.bin; pos=-9694.56, 3.01, 12519.95; angle = 35; size = 1.26
tree: Birch_River_Desktop_3_Forest.bin; pos=-9688.61, 3.52, 12511.65; angle = -36; size = 1.03
tree: Birch_River_Desktop_3_Forest.bin; pos=-9811.95, 2.67, 12654.48; angle = -32; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=-9682.64, 2.43, 12503.16; angle = 39; size = 0.80
tree: Birch_River_Desktop_3_Forest.bin; pos=-9750.57, 2.49, 12587.89; angle = 5; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=-9744.06, 3.21, 12580.82; angle = -18; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=-9658.96, 2.81, 12470.48; angle = -20; size = 1.06
tree: Birch_River_Desktop_3_Forest.bin; pos=-9665.09, 2.56, 12478.52; angle = -19; size = 0.71
tree: Birch_River_Desktop_3_Forest.bin; pos=-9737.91, 2.69, 12573.73; angle = -30; size = 1.19
tree: Birch_River_Desktop_3_Forest.bin; pos=-9731.49, 2.42, 12567.2; angle = 18; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=-9724.89, 3.20, 12559.58; angle = 14; size = 1.08
tree: Birch_River_Desktop_3_Forest.bin; pos=-9671.20, 3.03, 12486.73; angle = 24; size = 1.26
tree: Birch_River_Desktop_3_Forest.bin; pos=-9718.57, 2.39, 12551.97; angle = -2; size = 1.20
tree: Birch_River_Desktop_3_Forest.bin; pos=-9657.10, 11.41, 12422.27; angle = -69; size = 0.84
tree: Birch_River_Desktop_3_Forest.bin; pos=-9677.01, 2.60, 12494.96; angle = -18; size = 1.12
tree: Birch_River_Desktop_3_Forest.bin; pos=-8812.79, -3.39, 16357.71; angle = 16; size = 1.08
tree: Birch_River_Desktop_3_Forest.bin; pos=-8812.99, -3.39, 16343.89; angle = -31; size = 0.89
tree: Birch_River_Desktop_3_Forest.bin; pos=-8801.52, -3.39, 16332.25; angle = -37; size = 0.86
tree: Birch_River_Desktop_3_Forest.bin; pos=-8783.28, -3.39, 16324.5; angle = -19; size = 1.30
tree: Birch_River_Desktop_3_Forest.bin; pos=-8766.42, -3.39, 16317.59; angle = 24; size = 0.91
tree: Birch_River_Desktop_3_Forest.bin; pos=-8749.07, -3.39, 16313.77; angle = -38; size = 1.15
