configure: size variance = 0.8, 1.2
configure: angle variance = 0, 360

tree: brands_hi2.bin; pos=-4729.80, 0.69, 10273.11; angle = -22; size = 0.76
tree: Birch_River_Desktop_7_Forest.bin; pos=540.05, 3.32, -1394.02; angle = -8; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=539.08, 3.32, -1385.94; angle = -86; size = 1.27
tree: Birch_River_Desktop_3_Forest.bin; pos=537.72, 3.32, -1370.26; angle = -94; size = 0.73
tree: Birch_River_Desktop_7_Forest.bin; pos=488.04, 3.20, -3655.94; angle = 2; size = 1.04
tree: Birch_River_Desktop_7_Forest.bin; pos=494.88, 2.81, -3666.04; angle = -84; size = 0.99
tree: Birch_River_Desktop_7_Forest.bin; pos=496.51, 2.96, -3673.39; angle = -89; size = 0.90
tree: Birch_River_Desktop_7_Forest.bin; pos=257.93, 2.82, -404.98; angle = -61; size = 1.09
tree: Birch_River_Desktop_7_Forest.bin; pos=250.36, 3.30, -395.79; angle = 31; size = 0.92
tree: Birch_River_Desktop_7_Forest.bin; pos=284.21, 3.38, -432.14; angle = 87; size = 1.20
tree: Birch_River_Desktop_7_Forest.bin; pos=286.98, 3.06, -442.09; angle = 82; size = 1.27
tree: Birch_River_Desktop_7_Forest.bin; pos=285.84, 2.75, -463.46; angle = 54; size = 0.93
tree: Birch_River_Desktop_7_Forest.bin; pos=616.00, 6.48, 2479.6; angle = 102; size = 1.14
tree: Birch_River_Desktop_3_Forest.bin; pos=631.40, 6.48, 2475.62; angle = 81; size = 0.70
tree: Birch_River_Desktop_7_Forest.bin; pos=639.65, 6.48, 2478.52; angle = -45; size = 1.02
tree: Birch_River_Desktop_7_Forest.bin; pos=645.51, 6.48, 2483.45; angle = -56; size = 0.73
tree: Birch_River_Desktop_7_Forest.bin; pos=673.68, 6.48, 2507.14; angle = 24; size = 1.12
tree: Birch_River_Desktop_7_Forest.bin; pos=679.76, 6.48, 2511.95; angle = 59; size = 1.17
tree: Birch_River_Desktop_7_Forest.bin; pos=692.17, 6.48, 2522.23; angle = 9; size = 1.12
tree: Birch_River_Desktop_3_Forest.bin; pos=698.02, 6.48, 2527.17; angle = 79; size = 1.20
tree: Birch_River_Desktop_7_Forest.bin; pos=564.11, 6.48, 2518.39; angle = -59; size = 0.88
tree: Birch_River_Desktop_3_Forest.bin; pos=542.27, 6.48, 2509.82; angle = -18; size = 0.90
tree: Birch_River_Desktop_7_Forest.bin; pos=632.66, 6.48, 2486.2; angle = 63; size = 1.16
tree: Birch_River_Desktop_3_Forest.bin; pos=620.69, 6.48, 2485.1; angle = -104; size = 1.19
tree: Birch_River_Desktop_7_Forest.bin; pos=595.92, 6.48, 2490.05; angle = -75; size = 1.05
tree: Birch_River_Desktop_7_Forest.bin; pos=574.91, 6.48, 2499.33; angle = 20; size = 1.15
tree: Birch_River_Desktop_7_Forest.bin; pos=588.94, 6.48, 2511.65; angle = -1; size = 1.04
tree: Birch_River_Desktop_3_Forest.bin; pos=601.77, 6.48, 2503.9; angle = -81; size = 0.78
tree: Birch_River_Desktop_3_Forest.bin; pos=610.91, 6.48, 2498.56; angle = 110; size = 1.16
tree: Birch_River_Desktop_7_Forest.bin; pos=617.14, 6.48, 2504.79; angle = 12; size = 0.84
tree: Birch_River_Desktop_7_Forest.bin; pos=596.24, 6.48, 2518.27; angle = -50; size = 1.00
tree: Birch_River_Desktop_7_Forest.bin; pos=582.61, 6.48, 2521.88; angle = -0; size = 0.73
tree: Birch_River_Desktop_7_Forest.bin; pos=588.58, 6.48, 2598.1; angle = 119; size = 1.15
tree: Birch_River_Desktop_3_Forest.bin; pos=681.16, 6.48, 2522.44; angle = 22; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=669.53, 6.48, 2521.87; angle = -3; size = 1.11
tree: Birch_River_Desktop_7_Forest.bin; pos=649.78, 6.48, 2532.13; angle = 74; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=649.78, 6.48, 2543.38; angle = 12; size = 1.17
tree: Birch_River_Desktop_7_Forest.bin; pos=631.62, 6.48, 2559.37; angle = 37; size = 0.72
tree: Birch_River_Desktop_7_Forest.bin; pos=579.67, 6.48, 2610.67; angle = -92; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=540.44, 6.48, 2652.0; angle = -42; size = 1.22
tree: Birch_River_Desktop_3_Forest.bin; pos=570.18, 6.48, 2617.07; angle = -2; size = 0.82
tree: Birch_River_Desktop_7_Forest.bin; pos=544.69, 6.48, 2528.5; angle = 11; size = 1.29
tree: Birch_River_Desktop_7_Forest.bin; pos=540.63, 6.48, 2544.48; angle = -19; size = 0.82
tree: Birch_River_Desktop_7_Forest.bin; pos=540.63, 6.48, 2561.47; angle = 59; size = 1.29
tree: Birch_River_Desktop_7_Forest.bin; pos=755.53, 6.48, 2577.6; angle = 5; size = 1.01
tree: Birch_River_Desktop_3_Forest.bin; pos=553.09, 6.48, 2710.18; angle = -26; size = 0.88
tree: Birch_River_Desktop_7_Forest.bin; pos=501.93, 6.40, 2515.52; angle = 72; size = 1.10
tree: Birch_River_Desktop_7_Forest.bin; pos=535.33, 6.40, 2509.56; angle = 82; size = 1.12
tree: Birch_River_Desktop_7_Forest.bin; pos=531.26, 6.40, 2544.13; angle = 73; size = 0.81
tree: Birch_River_Desktop_7_Forest.bin; pos=531.26, 6.40, 2561.12; angle = 27; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=527.17, 6.40, 2576.76; angle = -28; size = 0.82
tree: Birch_River_Desktop_7_Forest.bin; pos=527.17, 6.40, 2591.28; angle = 87; size = 1.28
tree: Birch_River_Desktop_3_Forest.bin; pos=535.81, 6.40, 2584.14; angle = -2; size = 0.80
tree: Birch_River_Desktop_7_Forest.bin; pos=599.00, 7.64, 2251.7; angle = 51; size = 1.19
tree: Birch_River_Desktop_7_Forest.bin; pos=607.99, 6.88, 2247.44; angle = 7; size = 1.27
tree: Birch_River_Desktop_7_Forest.bin; pos=637.97, 6.67, 2197.22; angle = 26; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=649.36, 8.10, 2175.35; angle = 93; size = 1.26
tree: Birch_River_Desktop_7_Forest.bin; pos=494.55, 6.94, 2291.33; angle = -86; size = 0.72
tree: Birch_River_Desktop_7_Forest.bin; pos=440.87, 7.51, 2335.24; angle = 13; size = 1.14
tree: Birch_River_Desktop_7_Forest.bin; pos=287.84, 5.59, 2611.4; angle = -53; size = 0.41
tree: Birch_River_Desktop_3_Forest.bin; pos=299.10, 5.59, 2608.01; angle = 50; size = 0.44
tree: Birch_River_Desktop_3_Forest.bin; pos=304.75, 5.59, 2605.95; angle = 39; size = 0.63
tree: Birch_River_Desktop_7_Forest.bin; pos=310.40, 5.59, 2603.89; angle = 65; size = 1.04
tree: Birch_River_Desktop_7_Forest.bin; pos=270.91, 5.59, 2616.62; angle = -100; size = 0.49
tree: Birch_River_Desktop_3_Forest.bin; pos=265.24, 5.59, 2618.34; angle = -49; size = 0.65
tree: Birch_River_Desktop_7_Forest.bin; pos=248.25, 5.59, 2623.79; angle = 44; size = 0.62
tree: Birch_River_Desktop_3_Forest.bin; pos=225.67, 5.59, 2630.96; angle = -53; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=231.34, 5.59, 2629.12; angle = 64; size = 0.53
tree: Birch_River_Desktop_7_Forest.bin; pos=237.02, 5.59, 2627.25; angle = 37; size = 0.73
tree: Birch_River_Desktop_7_Forest.bin; pos=290.46, 5.59, 2629.97; angle = 54; size = 0.53
tree: Birch_River_Desktop_7_Forest.bin; pos=301.78, 5.59, 2626.55; angle = -93; size = 0.42
tree: Birch_River_Desktop_7_Forest.bin; pos=313.05, 5.59, 2622.8; angle = -93; size = 0.50
tree: Birch_River_Desktop_3_Forest.bin; pos=318.70, 5.59, 2620.74; angle = -56; size = 0.62
tree: Birch_River_Desktop_7_Forest.bin; pos=284.86, 5.59, 2631.77; angle = 69; size = 0.43
tree: Birch_River_Desktop_7_Forest.bin; pos=279.21, 5.59, 2633.46; angle = -39; size = 1.18
tree: Birch_River_Desktop_7_Forest.bin; pos=273.54, 5.59, 2635.18; angle = 109; size = 0.58
tree: Birch_River_Desktop_7_Forest.bin; pos=256.55, 5.59, 2640.63; angle = 99; size = 0.42
tree: Birch_River_Desktop_7_Forest.bin; pos=267.87, 5.59, 2637.03; angle = 84; size = 0.62
tree: Birch_River_Desktop_7_Forest.bin; pos=239.64, 5.59, 2645.96; angle = -17; size = 0.69
tree: Birch_River_Desktop_3_Forest.bin; pos=250.96, 5.59, 2642.4; angle = 35; size = 0.48
tree: Birch_River_Desktop_3_Forest.bin; pos=324.38, 5.59, 2618.74; angle = -37; size = 0.87
tree: Birch_River_Desktop_7_Forest.bin; pos=165.12, 5.59, 2649.71; angle = 102; size = 0.55
tree: Birch_River_Desktop_7_Forest.bin; pos=170.79, 5.59, 2647.79; angle = -26; size = 0.46
tree: Birch_River_Desktop_7_Forest.bin; pos=176.44, 5.59, 2646.1; angle = 41; size = 0.50
tree: Birch_River_Desktop_7_Forest.bin; pos=153.89, 5.59, 2653.17; angle = 103; size = 0.50
tree: Birch_River_Desktop_7_Forest.bin; pos=159.53, 5.59, 2651.48; angle = 90; size = 0.51
tree: Birch_River_Desktop_7_Forest.bin; pos=199.04, 5.59, 2639.04; angle = -58; size = 0.68
tree: Birch_River_Desktop_3_Forest.bin; pos=188.53, 5.59, 2662.36; angle = 41; size = 0.75
tree: Birch_River_Desktop_7_Forest.bin; pos=165.95, 5.59, 2669.53; angle = -82; size = 0.53
tree: Birch_River_Desktop_7_Forest.bin; pos=177.29, 5.59, 2665.83; angle = -15; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=182.94, 5.59, 2664.13; angle = -103; size = 0.72
tree: Birch_River_Desktop_7_Forest.bin; pos=247.59, 5.59, 2562.96; angle = -73; size = 0.56
tree: Birch_River_Desktop_7_Forest.bin; pos=249.09, 5.59, 2567.87; angle = 7; size = 0.52
tree: Birch_River_Desktop_7_Forest.bin; pos=250.56, 5.59, 2572.86; angle = -69; size = 0.62
tree: Birch_River_Desktop_7_Forest.bin; pos=223.01, 5.59, 2581.35; angle = -113; size = 0.63
tree: Birch_River_Desktop_3_Forest.bin; pos=228.61, 5.59, 2579.73; angle = 91; size = 0.57
tree: Birch_River_Desktop_7_Forest.bin; pos=242.25, 5.59, 2575.29; angle = -9; size = 0.57
tree: Birch_River_Desktop_7_Forest.bin; pos=302.47, 5.75, 2546.86; angle = 14; size = 0.92
tree: Birch_River_Desktop_7_Forest.bin; pos=299.96, 5.75, 2540.89; angle = 39; size = 0.98
tree: Birch_River_Desktop_3_Forest.bin; pos=297.57, 5.75, 2534.79; angle = 101; size = 0.79
tree: Birch_River_Desktop_3_Forest.bin; pos=308.83, 5.75, 2561.57; angle = 83; size = 0.98
tree: Birch_River_Desktop_7_Forest.bin; pos=314.96, 5.75, 2576.25; angle = -58; size = 0.84
tree: Birch_River_Desktop_7_Forest.bin; pos=319.56, 5.75, 2587.0; angle = -53; size = 1.01
tree: Birch_River_Desktop_7_Forest.bin; pos=343.80, 5.61, 2690.66; angle = -25; size = 0.62
tree: Birch_River_Desktop_7_Forest.bin; pos=336.15, 5.61, 2645.7; angle = -112; size = 0.88
tree: Birch_River_Desktop_7_Forest.bin; pos=334.37, 5.61, 2636.31; angle = 72; size = 0.77
tree: Birch_River_Desktop_3_Forest.bin; pos=333.30, 5.61, 2629.45; angle = 21; size = 0.69
tree: Birch_River_Desktop_7_Forest.bin; pos=357.00, 5.75, 2666.0; angle = -21; size = 0.68
tree: Birch_River_Desktop_3_Forest.bin; pos=352.28, 5.75, 2646.6; angle = 88; size = 0.62
tree: Birch_River_Desktop_7_Forest.bin; pos=340.43, 5.75, 2603.44; angle = -5; size = 0.72
tree: Birch_River_Desktop_3_Forest.bin; pos=393.23, 7.45, 2681.93; angle = -104; size = 1.03
tree: Birch_River_Desktop_3_Forest.bin; pos=395.84, 7.45, 2675.4; angle = 26; size = 1.06
tree: Birch_River_Desktop_7_Forest.bin; pos=388.66, 7.45, 2668.67; angle = -34; size = 0.66
tree: Birch_River_Desktop_7_Forest.bin; pos=406.57, 7.00, 2649.39; angle = 82; size = 0.70
tree: Birch_River_Desktop_3_Forest.bin; pos=409.21, 7.57, 2654.27; angle = 102; size = 0.70
tree: Birch_River_Desktop_7_Forest.bin; pos=414.05, 7.91, 2665.46; angle = 5; size = 0.41
tree: Birch_River_Desktop_7_Forest.bin; pos=405.97, 6.36, 2639.17; angle = -6; size = 0.52
tree: Birch_River_Desktop_7_Forest.bin; pos=405.68, 6.08, 2633.19; angle = -51; size = 0.62
tree: Birch_River_Desktop_3_Forest.bin; pos=406.26, 6.26, 2627.3; angle = 79; size = 0.59
tree: Birch_River_Desktop_3_Forest.bin; pos=404.23, 6.41, 2621.03; angle = -49; size = 0.67
tree: Birch_River_Desktop_3_Forest.bin; pos=404.14, 6.16, 2615.14; angle = -66; size = 0.56
tree: Birch_River_Desktop_7_Forest.bin; pos=404.49, 6.40, 2567.88; angle = 117; size = 1.00
tree: Birch_River_Desktop_7_Forest.bin; pos=394.39, 6.40, 2571.17; angle = 93; size = 0.57
tree: Birch_River_Desktop_3_Forest.bin; pos=388.95, 6.40, 2570.19; angle = -29; size = 0.61
tree: Birch_River_Desktop_7_Forest.bin; pos=411.17, 6.40, 2587.35; angle = 50; size = 0.79
tree: Birch_River_Desktop_7_Forest.bin; pos=417.97, 6.40, 2580.47; angle = 24; size = 0.81
tree: Birch_River_Desktop_7_Forest.bin; pos=448.60, 6.40, 2553.71; angle = -39; size = 1.26
tree: Birch_River_Desktop_7_Forest.bin; pos=455.92, 6.40, 2548.22; angle = 54; size = 0.83
tree: Birch_River_Desktop_7_Forest.bin; pos=463.64, 6.40, 2542.25; angle = -76; size = 1.02
tree: Birch_River_Desktop_7_Forest.bin; pos=471.34, 6.40, 2536.14; angle = -45; size = 0.83
tree: Birch_River_Desktop_7_Forest.bin; pos=485.83, 6.40, 2525.17; angle = -61; size = 1.25
tree: Birch_River_Desktop_3_Forest.bin; pos=478.52, 6.40, 2530.67; angle = 47; size = 0.71
tree: Birch_River_Desktop_7_Forest.bin; pos=236.67, 9.11, 2422.11; angle = 89; size = 0.73
tree: Birch_River_Desktop_7_Forest.bin; pos=227.41, 8.88, 2401.81; angle = -119; size = 0.95
tree: Birch_River_Desktop_3_Forest.bin; pos=225.53, 8.81, 2397.69; angle = -31; size = 1.25
tree: Birch_River_Desktop_7_Forest.bin; pos=223.58, 8.56, 2393.41; angle = 72; size = 1.20
tree: Birch_River_Desktop_7_Forest.bin; pos=219.81, 8.39, 2385.15; angle = 93; size = 0.74
tree: Birch_River_Desktop_7_Forest.bin; pos=217.85, 8.04, 2380.85; angle = -57; size = 1.04
tree: Birch_River_Desktop_7_Forest.bin; pos=213.98, 8.08, 2372.37; angle = 30; size = 1.17
tree: Birch_River_Desktop_7_Forest.bin; pos=210.58, 7.63, 2364.63; angle = 13; size = 0.77
tree: Birch_River_Desktop_7_Forest.bin; pos=208.73, 7.63, 2360.57; angle = 7; size = 1.23
tree: Birch_River_Desktop_7_Forest.bin; pos=206.91, 7.54, 2356.58; angle = 54; size = 0.99
tree: Birch_River_Desktop_3_Forest.bin; pos=205.15, 7.46, 2352.73; angle = 110; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=295.50, 8.97, 2381.26; angle = -111; size = 1.17
tree: Birch_River_Desktop_7_Forest.bin; pos=299.01, 9.29, 2389.62; angle = 36; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=302.47, 9.11, 2397.85; angle = -28; size = 1.21
tree: Birch_River_Desktop_3_Forest.bin; pos=293.84, 8.78, 2377.29; angle = 72; size = 1.06
tree: Birch_River_Desktop_7_Forest.bin; pos=292.09, 8.56, 2373.1; angle = -59; size = 0.73
tree: Birch_River_Desktop_7_Forest.bin; pos=288.47, 8.14, 2364.48; angle = 70; size = 1.29
tree: Birch_River_Desktop_7_Forest.bin; pos=286.75, 7.97, 2360.39; angle = 25; size = 0.80
tree: Birch_River_Desktop_3_Forest.bin; pos=283.11, 7.57, 2351.7; angle = 119; size = 0.77
tree: Birch_River_Desktop_7_Forest.bin; pos=279.90, 7.23, 2344.38; angle = 105; size = 0.92
tree: Birch_River_Desktop_3_Forest.bin; pos=277.94, 7.00, 2339.69; angle = -56; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=276.21, 6.94, 2335.58; angle = -99; size = 0.97
tree: Birch_River_Desktop_7_Forest.bin; pos=160.87, 6.20, 2240.58; angle = -41; size = 0.91
tree: Birch_River_Desktop_7_Forest.bin; pos=186.10, 6.11, 2290.32; angle = -92; size = 0.72
tree: Birch_River_Desktop_7_Forest.bin; pos=188.33, 5.98, 2294.36; angle = -77; size = 0.84
tree: Birch_River_Desktop_7_Forest.bin; pos=190.49, 6.09, 2298.26; angle = -25; size = 1.24
tree: Birch_River_Desktop_7_Forest.bin; pos=192.59, 6.08, 2302.06; angle = 74; size = 0.75
tree: Birch_River_Desktop_3_Forest.bin; pos=194.80, 5.99, 2306.08; angle = 112; size = 0.96
tree: Birch_River_Desktop_7_Forest.bin; pos=179.56, 5.82, 2278.47; angle = -15; size = 0.88
tree: Birch_River_Desktop_7_Forest.bin; pos=177.31, 5.84, 2274.39; angle = -53; size = 1.11
tree: Birch_River_Desktop_7_Forest.bin; pos=170.50, 6.04, 2260.28; angle = -81; size = 0.84
tree: Birch_River_Desktop_3_Forest.bin; pos=167.06, 5.86, 2253.06; angle = 83; size = 0.89
tree: Birch_River_Desktop_7_Forest.bin; pos=164.80, 6.08, 2248.5; angle = -33; size = 0.93
tree: Birch_River_Desktop_7_Forest.bin; pos=162.82, 6.08, 2244.51; angle = -99; size = 0.89
tree: Birch_River_Desktop_7_Forest.bin; pos=23.55, 2.45, -70.58; angle = 93; size = 0.85
tree: Birch_River_Desktop_7_Forest.bin; pos=16.18, 2.36, -148.02; angle = -70; size = 0.73
tree: Birch_River_Desktop_7_Forest.bin; pos=18.02, 2.45, -167.72; angle = 60; size = 0.81
tree: Birch_River_Desktop_7_Forest.bin; pos=19.35, 2.30, -181.16; angle = 6; size = 0.84
tree: Birch_River_Desktop_3_Forest.bin; pos=22.64, 2.45, -194.77; angle = -92; size = 1.16
tree: Birch_River_Desktop_7_Forest.bin; pos=23.23, 2.41, -201.21; angle = -105; size = 0.81
tree: Birch_River_Desktop_7_Forest.bin; pos=25.46, 2.29, -169.92; angle = -115; size = 1.26
tree: Birch_River_Desktop_3_Forest.bin; pos=27.53, 2.29, -183.07; angle = -75; size = 1.23
tree: Birch_River_Desktop_3_Forest.bin; pos=53.87, 2.29, -174.89; angle = 111; size = 1.14
tree: Birch_River_Desktop_7_Forest.bin; pos=24.85, 1.84, -215.03; angle = 5; size = 1.17
tree: Birch_River_Desktop_7_Forest.bin; pos=25.05, 2.40, -219.06; angle = 39; size = 1.06
tree: Birch_River_Desktop_7_Forest.bin; pos=26.78, 2.13, -224.79; angle = 87; size = 0.76
tree: Birch_River_Desktop_7_Forest.bin; pos=27.96, 2.45, -231.48; angle = 1; size = 1.30
tree: Birch_River_Desktop_7_Forest.bin; pos=28.65, 2.41, -239.71; angle = 9; size = 0.77
tree: Birch_River_Desktop_7_Forest.bin; pos=29.00, 2.30, -248.44; angle = -62; size = 0.89
tree: Birch_River_Desktop_7_Forest.bin; pos=30.18, 1.84, -253.41; angle = 72; size = 0.89
tree: Birch_River_Desktop_3_Forest.bin; pos=33.29, 2.45, -269.86; angle = -103; size = 1.09
tree: Birch_River_Desktop_7_Forest.bin; pos=33.97, 2.41, -278.09; angle = 106; size = 0.83
tree: Birch_River_Desktop_7_Forest.bin; pos=37.10, 2.29, -241.3; angle = 110; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=30.57, 2.29, -206.44; angle = -31; size = 0.77
tree: Birch_River_Desktop_7_Forest.bin; pos=60.22, 2.29, -268.27; angle = -43; size = 1.20
tree: Birch_River_Desktop_3_Forest.bin; pos=55.04, 2.29, -211.74; angle = 77; size = 0.80
tree: Birch_River_Desktop_7_Forest.bin; pos=59.16, 2.29, -250.86; angle = -93; size = 0.80
tree: Birch_River_Desktop_7_Forest.bin; pos=-252.42, 2.29, 346.28; angle = 112; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=-179.62, 2.29, 347.12; angle = 40; size = 0.89
tree: Birch_River_Desktop_7_Forest.bin; pos=-174.90, 2.29, 329.5; angle = -3; size = 1.11
tree: Birch_River_Desktop_7_Forest.bin; pos=-150.95, 2.29, 329.98; angle = -73; size = 0.73
tree: Birch_River_Desktop_3_Forest.bin; pos=-126.62, 2.29, 330.1; angle = 19; size = 1.13
tree: Birch_River_Desktop_3_Forest.bin; pos=-107.15, 2.29, 348.08; angle = 55; size = 0.73
tree: Birch_River_Desktop_7_Forest.bin; pos=-102.49, 2.29, 330.44; angle = -24; size = 1.07
tree: Birch_River_Desktop_7_Forest.bin; pos=-82.81, 2.29, 348.21; angle = 6; size = 0.76
tree: Birch_River_Desktop_7_Forest.bin; pos=-78.15, 2.29, 330.57; angle = -106; size = 0.93
tree: Birch_River_Desktop_7_Forest.bin; pos=-57.46, 2.29, 348.79; angle = -48; size = 1.24
tree: Birch_River_Desktop_3_Forest.bin; pos=-52.92, 2.29, 330.8; angle = 26; size = 0.98
tree: Birch_River_Desktop_7_Forest.bin; pos=345.01, 5.61, 2701.49; angle = 117; size = 0.54
tree: Birch_River_Desktop_7_Forest.bin; pos=362.27, 5.75, 2704.3; angle = -29; size = 0.77
tree: Birch_River_Desktop_7_Forest.bin; pos=361.85, 5.75, 2694.78; angle = 45; size = 0.97
tree: Birch_River_Desktop_3_Forest.bin; pos=332.78, 6.28, 2885.21; angle = 89; size = 0.58
tree: Birch_River_Desktop_7_Forest.bin; pos=339.88, 6.28, 2752.13; angle = 79; size = 0.58
tree: Birch_River_Desktop_7_Forest.bin; pos=335.66, 6.28, 2779.76; angle = 18; size = 1.00
tree: Birch_River_Desktop_3_Forest.bin; pos=332.24, 6.28, 2802.61; angle = 18; size = 0.95
tree: Birch_River_Desktop_7_Forest.bin; pos=331.26, 6.28, 2810.57; angle = 4; size = 0.66
tree: Birch_River_Desktop_7_Forest.bin; pos=330.21, 6.28, 2818.41; angle = 91; size = 1.05
tree: Birch_River_Desktop_3_Forest.bin; pos=322.99, 6.28, 2819.92; angle = 34; size = 0.62
tree: Birch_River_Desktop_7_Forest.bin; pos=308.44, 6.28, 2809.26; angle = -76; size = 1.02
tree: Birch_River_Desktop_7_Forest.bin; pos=312.98, 6.28, 2804.47; angle = 88; size = 0.70
tree: Birch_River_Desktop_7_Forest.bin; pos=321.38, 6.28, 2793.83; angle = -34; size = 0.67
tree: Birch_River_Desktop_7_Forest.bin; pos=323.04, 6.28, 2811.47; angle = -60; size = 0.64
tree: Birch_River_Desktop_7_Forest.bin; pos=327.55, 6.28, 2783.93; angle = -15; size = 0.68
tree: Birch_River_Desktop_7_Forest.bin; pos=332.16, 6.28, 2762.56; angle = -117; size = 0.84
tree: Birch_River_Desktop_7_Forest.bin; pos=249.90, 6.48, 2814.13; angle = -102; size = 1.02
tree: Birch_River_Desktop_3_Forest.bin; pos=238.91, 6.48, 2816.53; angle = -20; size = 0.86
tree: Birch_River_Desktop_7_Forest.bin; pos=207.09, 6.48, 2823.49; angle = -0; size = 0.82
tree: Birch_River_Desktop_3_Forest.bin; pos=212.33, 6.48, 2822.23; angle = -16; size = 1.13
tree: Birch_River_Desktop_7_Forest.bin; pos=175.03, 6.48, 2829.92; angle = -101; size = 1.16
tree: Birch_River_Desktop_7_Forest.bin; pos=186.01, 6.48, 2827.52; angle = -61; size = 0.89
tree: Birch_River_Desktop_7_Forest.bin; pos=335.13, 6.28, 2871.58; angle = -9; size = 0.60
tree: Birch_River_Desktop_7_Forest.bin; pos=363.75, 6.28, 2721.94; angle = 103; size = 0.80
tree: Birch_River_Desktop_3_Forest.bin; pos=342.75, 6.28, 2731.15; angle = 42; size = 0.86
tree: Birch_River_Desktop_7_Forest.bin; pos=343.85, 5.86, 2712.22; angle = -24; size = 0.44
tree: Birch_River_Desktop_3_Forest.bin; pos=309.09, 6.48, 3007.11; angle = -19; size = 0.63
tree: Birch_River_Desktop_7_Forest.bin; pos=309.84, 6.48, 3002.41; angle = 74; size = 0.65
tree: Birch_River_Desktop_3_Forest.bin; pos=310.68, 6.48, 2994.47; angle = 113; size = 0.73
tree: Birch_River_Desktop_7_Forest.bin; pos=402.82, 7.14, 2738.47; angle = -25; size = 0.84
tree: Birch_River_Desktop_7_Forest.bin; pos=402.63, 7.13, 2731.31; angle = 99; size = 0.60
tree: Birch_River_Desktop_3_Forest.bin; pos=396.60, 7.08, 2741.19; angle = -25; size = 0.98
tree: Birch_River_Desktop_3_Forest.bin; pos=411.67, 6.40, 2808.38; angle = -60; size = 0.81
tree: Birch_River_Desktop_3_Forest.bin; pos=408.70, 6.40, 2820.95; angle = -64; size = 0.83
tree: Birch_River_Desktop_7_Forest.bin; pos=361.80, 6.40, 2942.05; angle = 85; size = 0.57
tree: Birch_River_Desktop_7_Forest.bin; pos=365.79, 6.40, 2927.51; angle = 60; size = 0.58
tree: Birch_River_Desktop_3_Forest.bin; pos=367.20, 6.40, 2921.0; angle = -92; size = 0.53
tree: Birch_River_Desktop_7_Forest.bin; pos=368.72, 6.40, 2914.57; angle = -69; size = 0.37
tree: Birch_River_Desktop_7_Forest.bin; pos=360.98, 6.40, 2946.6; angle = 55; size = 0.52
tree: Birch_River_Desktop_3_Forest.bin; pos=359.41, 6.40, 2950.56; angle = -102; size = 0.38
tree: Birch_River_Desktop_3_Forest.bin; pos=358.27, 6.40, 2954.88; angle = -25; size = 0.36
tree: Birch_River_Desktop_3_Forest.bin; pos=355.40, 6.40, 2972.74; angle = 97; size = 0.36
tree: Birch_River_Desktop_7_Forest.bin; pos=354.37, 6.40, 2976.78; angle = 50; size = 0.48
tree: Birch_River_Desktop_7_Forest.bin; pos=353.02, 6.40, 2981.66; angle = -95; size = 0.57
tree: Birch_River_Desktop_7_Forest.bin; pos=351.82, 6.40, 2986.38; angle = -97; size = 0.37
tree: Birch_River_Desktop_7_Forest.bin; pos=350.61, 6.40, 2990.44; angle = -67; size = 0.42
tree: Birch_River_Desktop_7_Forest.bin; pos=348.53, 6.40, 2998.69; angle = 114; size = 0.57
tree: Birch_River_Desktop_3_Forest.bin; pos=344.87, 6.40, 3011.14; angle = 58; size = 0.52
tree: Birch_River_Desktop_7_Forest.bin; pos=343.53, 6.40, 3015.88; angle = 98; size = 0.34
tree: Birch_River_Desktop_7_Forest.bin; pos=169.35, 6.48, 2831.05; angle = -53; size = 0.74
tree: Birch_River_Desktop_3_Forest.bin; pos=168.06, 6.48, 2825.72; angle = -106; size = 0.96
tree: Birch_River_Desktop_3_Forest.bin; pos=160.96, 6.48, 2818.54; angle = -87; size = 0.98
tree: Birch_River_Desktop_7_Forest.bin; pos=152.86, 6.48, 2943.24; angle = -1; size = 1.15
tree: Birch_River_Desktop_7_Forest.bin; pos=145.71, 6.48, 2934.85; angle = 14; size = 0.78
tree: Birch_River_Desktop_7_Forest.bin; pos=118.14, 6.48, 2889.01; angle = -116; size = 0.79
tree: Birch_River_Desktop_3_Forest.bin; pos=120.45, 6.48, 2903.72; angle = 118; size = 1.24
tree: Birch_River_Desktop_3_Forest.bin; pos=120.13, 6.48, 2912.54; angle = -97; size = 0.77
tree: Birch_River_Desktop_7_Forest.bin; pos=121.35, 6.48, 2897.46; angle = 76; size = 1.25
tree: Birch_River_Desktop_7_Forest.bin; pos=96.70, 6.48, 2876.71; angle = -72; size = 0.87
