configure: size variance = 0.8, 1.2
configure: angle variance = 0, 360

tree: populus3.bin; pos=-4598.23, 34.30, -6069.9; angle = 0; size = 0.48
tree: Oak_White_Hero_Field_2.bin; pos=-1636.33, 28.41, -8929.21; angle = -66; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-1815.50, 18.08, -8821.28; angle = -95; size = 1.17
tree: Oak_White_Hero_Field_2.bin; pos=-1699.93, 26.41, -8876.32; angle = -33; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=-1789.75, 18.05, -8834.49; angle = -63; size = 0.77
tree: Oak_White_Hero_Field_2.bin; pos=-1694.60, 25.47, -8869.48; angle = 90; size = 1.01
tree: Oak_White_Hero_Field_2.bin; pos=-1705.27, 23.25, -8863.53; angle = 86; size = 1.10
tree: Oak_White_Hero_Field_2.bin; pos=-1724.43, 18.18, -8819.17; angle = -55; size = 0.75
tree: Oak_White_Hero_Field_2.bin; pos=-1752.95, 18.77, -8840.93; angle = -74; size = 0.73
tree: Oak_White_Hero_Field_2.bin; pos=-1716.07, 22.42, -8864.35; angle = -28; size = 1.21
tree: Oak_White_Hero_Field_2.bin; pos=-1809.56, 18.30, -8803.93; angle = -51; size = 0.85
tree: Oak_White_Hero_Field_2.bin; pos=-1819.38, 17.97, -8821.28; angle = -36; size = 1.09
tree: Oak_White_Hero_Field_2.bin; pos=-1759.84, 17.36, -8806.19; angle = -34; size = 1.47
tree: Oak_White_Hero_Field_2.bin; pos=-1782.17, 18.35, -8804.81; angle = 20; size = 0.74
tree: Oak_White_Hero_Field_2.bin; pos=-1790.39, 18.28, -8806.79; angle = -46; size = 0.93
tree: Oak_White_Hero_Field_2.bin; pos=-1693.99, 17.36, -8785.95; angle = 1; size = 1.50
tree: Oak_White_Hero_Field_2.bin; pos=-1705.21, 17.36, -8771.76; angle = -16; size = 1.11
tree: Oak_White_Hero_Field_2.bin; pos=-1718.71, 16.14, -8753.67; angle = -95; size = 0.92
tree: Oak_White_Hero_Field_2.bin; pos=-1729.82, 17.36, -8740.57; angle = -54; size = 0.88
tree: Oak_White_Hero_Field_2.bin; pos=-1780.79, 17.23, -8770.52; angle = 79; size = 1.24
tree: Oak_White_Hero_Field_2.bin; pos=-1794.48, 18.31, -8779.05; angle = -91; size = 1.04
tree: Oak_White_Hero_Field_2.bin; pos=-3332.60, 32.57, -8996.01; angle = -12; size = 0.78
tree: Oak_White_Hero_Field_2.bin; pos=-3142.43, 32.17, -8922.02; angle = -17; size = 1.13
tree: Oak_White_Hero_Field_2.bin; pos=-3096.12, 32.73, -8956.57; angle = 67; size = 1.15
tree: Oak_White_Hero_Field_2.bin; pos=-2963.58, 20.83, -8887.25; angle = 25; size = 0.79
tree: Oak_White_Hero_Field_2.bin; pos=-2949.54, 21.29, -8884.45; angle = -31; size = 0.78
tree: Oak_White_Hero_Field_2.bin; pos=-3283.49, 26.36, -8966.45; angle = -0; size = 0.94
tree: Oak_White_Hero_Field_2.bin; pos=-3282.66, 26.36, -8959.57; angle = -86; size = 0.80
tree: Oak_White_Hero_Field_2.bin; pos=-2952.82, 26.36, -9055.5; angle = -46; size = 0.61
tree: Oak_White_Hero_Field_2.bin; pos=-3258.08, 26.36, -8939.14; angle = 32; size = 0.63
tree: Oak_White_Hero_Field_2.bin; pos=-3209.69, 26.36, -8935.91; angle = -18; size = 1.49
tree: Oak_White_Hero_Field_2.bin; pos=-3169.03, 26.36, -8931.08; angle = 67; size = 0.85
tree: Oak_White_Hero_Field_2.bin; pos=-2849.67, 26.27, -8932.99; angle = 41; size = 1.03
tree: Oak_White_Hero_Field_2.bin; pos=-3143.76, 26.36, -8931.81; angle = -37; size = 0.84
tree: Oak_White_Hero_Field_2.bin; pos=-2956.05, 26.17, -9075.4; angle = -23; size = 1.25
tree: Oak_White_Hero_Field_2.bin; pos=-3110.15, 26.36, -8944.63; angle = -75; size = 1.43
tree: Oak_White_Hero_Field_2.bin; pos=-2976.16, 26.36, -9022.45; angle = -28; size = 1.16
tree: Oak_White_Hero_Field_2.bin; pos=-2966.30, 26.27, -9015.52; angle = -50; size = 0.65
tree: Oak_White_Hero_Field_2.bin; pos=-3139.79, 26.36, -8979.99; angle = 66; size = 1.35
tree: Oak_White_Hero_Field_2.bin; pos=-3149.21, 31.58, -8920.33; angle = -30; size = 1.06
tree: Oak_White_Hero_Field_2.bin; pos=-3136.59, 31.69, -8918.91; angle = 65; size = 1.10
tree: Oak_White_Hero_Field_2.bin; pos=-3130.15, 31.77, -8913.69; angle = -62; size = 1.12
tree: Oak_White_Hero_Field_2.bin; pos=-3102.05, 32.24, -8743.73; angle = 85; size = 0.72
tree: Oak_White_Hero_Field_2.bin; pos=-3133.67, 30.82, -8830.43; angle = 56; size = 0.80
tree: Oak_White_Hero_Field_2.bin; pos=-3094.36, 32.24, -8741.57; angle = -63; size = 1.10
tree: Oak_White_Hero_Field_2.bin; pos=-3095.39, 32.61, -8703.99; angle = -89; size = 0.63
tree: Oak_White_Hero_Field_2.bin; pos=-3122.22, 30.82, -8826.18; angle = 85; size = 0.49
tree: Oak_White_Hero_Field_2.bin; pos=-3103.84, 32.24, -8719.99; angle = 21; size = 0.93
tree: Oak_White_Hero_Field_2.bin; pos=-3109.74, 30.82, -8812.93; angle = 21; size = 0.58
tree: Oak_White_Hero_Field_2.bin; pos=-3117.40, 30.82, -8819.71; angle = -22; size = 0.75
tree: Oak_White_Hero_Field_2.bin; pos=-3032.80, 21.22, -8897.82; angle = -90; size = 0.84
tree: Oak_White_Hero_Field_2.bin; pos=-3047.69, 22.45, -8899.89; angle = 78; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=-3091.67, 32.24, -8695.55; angle = -58; size = 1.04
tree: Oak_White_Hero_Field_2.bin; pos=-3106.22, 32.83, -8728.61; angle = -77; size = 0.95
tree: Oak_White_Hero_Field_2.bin; pos=-3107.79, 32.24, -8707.36; angle = -33; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=-2966.35, 30.28, -8777.54; angle = -85; size = 1.40
tree: Oak_White_Hero_Field_2.bin; pos=-2924.50, 30.28, -8753.72; angle = 48; size = 0.80
tree: Oak_White_Hero_Field_2.bin; pos=-2961.51, 30.28, -8770.37; angle = 2; size = 0.98
tree: Oak_White_Hero_Field_2.bin; pos=-2940.51, 30.28, -8764.75; angle = 29; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=-2943.41, 30.28, -8759.73; angle = -91; size = 0.99
tree: Oak_White_Hero_Field_2.bin; pos=-2933.00, 30.28, -8747.14; angle = 13; size = 0.95
tree: Oak_White_Hero_Field_2.bin; pos=-2880.76, 30.28, -8746.59; angle = 51; size = 1.06
tree: Oak_White_Hero_Field_2.bin; pos=-2855.61, 30.28, -8738.02; angle = 96; size = 1.08
tree: Oak_White_Hero_Field_2.bin; pos=-2870.43, 30.28, -8733.67; angle = 35; size = 1.12
tree: Oak_White_Hero_Field_2.bin; pos=-2884.88, 30.28, -8720.67; angle = 46; size = 1.09
tree: Oak_White_Hero_Field_2.bin; pos=-2844.54, 30.28, -8734.27; angle = 17; size = 1.20
tree: Oak_White_Hero_Field_2.bin; pos=-2886.16, 30.28, -8709.44; angle = -40; size = 0.88
tree: Oak_White_Hero_Field_2.bin; pos=-2978.06, 23.31, -8889.73; angle = -45; size = 1.03
tree: Oak_White_Hero_Field_2.bin; pos=-2989.09, 21.49, -8891.18; angle = -4; size = 1.02
tree: Oak_White_Hero_Field_2.bin; pos=-2926.90, 30.28, -8758.99; angle = 47; size = 1.22
tree: Oak_White_Hero_Field_2.bin; pos=-2932.66, 30.28, -8762.61; angle = -36; size = 1.44
tree: Oak_White_Hero_Field_2.bin; pos=-2940.04, 30.28, -8740.17; angle = 90; size = 0.73
tree: Oak_White_Hero_Field_2.bin; pos=-2935.01, 30.28, -8733.45; angle = 7; size = 1.05
tree: Oak_White_Hero_Field_2.bin; pos=-2937.89, 30.28, -8728.44; angle = 47; size = 1.32
tree: Oak_White_Hero_Field_2.bin; pos=-3001.42, 31.99, -8785.09; angle = -66; size = 1.12
tree: Oak_White_Hero_Field_2.bin; pos=-2853.18, 26.96, -8791.81; angle = 28; size = 1.10
tree: Oak_White_Hero_Field_2.bin; pos=-2616.95, 32.26, -8750.91; angle = 67; size = 0.61
tree: Oak_White_Hero_Field_2.bin; pos=-2590.60, 32.26, -8744.05; angle = -0; size = 0.54
tree: Oak_White_Hero_Field_2.bin; pos=-2565.46, 32.13, -8747.11; angle = 3; size = 0.54
tree: Oak_White_Hero_Field_2.bin; pos=-2555.04, 34.11, -8754.81; angle = 32; size = 0.56
tree: Oak_White_Hero_Field_2.bin; pos=-1251.41, 26.98, -8823.36; angle = -26; size = 0.54
tree: Oak_White_Hero_Field_2.bin; pos=-1244.78, 26.48, -8819.84; angle = -47; size = 0.63
tree: Oak_White_Hero_Field_2.bin; pos=-1205.38, 23.68, -8778.13; angle = 56; size = 0.63
tree: Oak_White_Hero_Field_2.bin; pos=-1271.01, 27.10, -8803.67; angle = -26; size = 1.02
tree: Oak_White_Hero_Field_2.bin; pos=-1285.64, 27.91, -8815.36; angle = 22; size = 0.97
tree: Oak_White_Hero_Field_2.bin; pos=-1255.31, 27.52, -8830.04; angle = -5; size = 0.99
tree: Oak_White_Hero_Field_2.bin; pos=-4995.94, 36.66, -10026.26; angle = -52; size = 0.95
tree: Oak_White_Hero_Field_2.bin; pos=-4990.03, 35.82, -9994.94; angle = -7; size = 0.98
tree: Oak_White_Hero_Field_2.bin; pos=-4423.25, 39.73, -8794.14; angle = 55; size = 0.84
tree: Oak_White_Hero_Field_2.bin; pos=-4413.39, 39.48, -8802.02; angle = -66; size = 1.10
tree: Oak_White_Hero_Field_2.bin; pos=-4401.41, 40.30, -8804.26; angle = -14; size = 0.88
tree: Oak_White_Hero_Field_2.bin; pos=-4386.90, 38.79, -8819.99; angle = 47; size = 0.85
tree: Oak_White_Hero_Field_2.bin; pos=-4370.84, 39.55, -8823.33; angle = -95; size = 1.01
tree: Oak_White_Hero_Field_2.bin; pos=-4343.51, 39.51, -8833.26; angle = -63; size = 0.87
tree: Oak_White_Hero_Field_2.bin; pos=-4268.49, 40.67, -8830.62; angle = -19; size = 1.09
tree: Oak_White_Hero_Field_2.bin; pos=-4213.48, 40.06, -8811.8; angle = 28; size = 1.05
tree: Oak_White_Hero_Field_2.bin; pos=-4085.78, 42.40, -8731.58; angle = 79; size = 1.16
tree: Oak_White_Hero_Field_2.bin; pos=-4075.02, 42.70, -8729.12; angle = -58; size = 0.85
tree: Oak_White_Hero_Field_2.bin; pos=-4023.44, 42.98, -8723.52; angle = -91; size = 0.85
tree: Oak_White_Hero_Field_2.bin; pos=-4013.37, 41.07, -8714.98; angle = -84; size = 1.17
tree: Oak_White_Hero_Field_2.bin; pos=-4581.68, 43.66, -8706.74; angle = -10; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-4555.64, 45.08, -8705.41; angle = 1; size = 1.19
tree: Oak_White_Hero_Field_2.bin; pos=-4532.79, 44.48, -8714.37; angle = -43; size = 1.06
tree: Oak_White_Hero_Field_2.bin; pos=-4529.80, 43.87, -8718.4; angle = -76; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-4518.79, 45.11, -8715.68; angle = 62; size = 1.07
tree: Oak_White_Hero_Field_2.bin; pos=-4512.13, 43.99, -8723.95; angle = 34; size = 1.10
tree: Oak_White_Hero_Field_2.bin; pos=-4480.40, 44.41, -8732.19; angle = -18; size = 0.87
tree: Oak_White_Hero_Field_2.bin; pos=-4464.69, 43.47, -8744.23; angle = 9; size = 1.12
tree: Oak_White_Hero_Field_2.bin; pos=-4630.26, 42.97, -8685.07; angle = 23; size = 1.07
tree: Oak_White_Hero_Field_2.bin; pos=-4627.46, 42.87, -8688.19; angle = 44; size = 0.91
tree: Oak_White_Hero_Field_2.bin; pos=-4619.58, 43.41, -8691.15; angle = 73; size = 1.12
tree: Oak_White_Hero_Field_2.bin; pos=-4599.54, 43.75, -8700.51; angle = 47; size = 0.94
tree: Oak_White_Hero_Field_2.bin; pos=-2931.47, 30.85, -8743.23; angle = -80; size = 1.14
tree: Oak_White_Hero_Field_2.bin; pos=-2933.37, 31.01, -8759.64; angle = -15; size = 0.91
tree: Oak_White_Hero_Field_2.bin; pos=-2832.94, 28.48, -8783.95; angle = -94; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-2846.35, 28.23, -8770.71; angle = -9; size = 1.15
tree: Oak_White_Hero_Field_2.bin; pos=-2596.09, 32.25, -8754.26; angle = 79; size = 0.66
tree: Oak_White_Hero_Field_2.bin; pos=-2596.13, 31.48, -8792.35; angle = 14; size = 0.67
tree: Oak_White_Hero_Field_2.bin; pos=-1748.44, 18.21, -8831.75; angle = -25; size = 1.07
tree: Oak_White_Hero_Field_2.bin; pos=-1723.08, 29.04, -8893.46; angle = -70; size = 0.88
tree: Oak_White_Hero_Field_2.bin; pos=-1252.01, 25.74, -8786.48; angle = 51; size = 1.08
tree: Oak_White_Hero_Field_2.bin; pos=-1233.57, 25.55, -8840.13; angle = 25; size = 0.74
tree: Oak_White_Hero_Field_2.bin; pos=-1225.21, 23.95, -8837.76; angle = 80; size = 0.84
tree: Oak_White_Hero_Field_2.bin; pos=-1209.97, 22.47, -8737.5; angle = -3; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=-674.58, 29.99, -8741.43; angle = -94; size = 0.64
tree: Oak_White_Hero_Field_2.bin; pos=-660.25, 30.39, -8734.58; angle = 29; size = 0.70
tree: Oak_White_Hero_Field_2.bin; pos=-686.45, 30.25, -8708.25; angle = -43; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=-682.75, 29.71, -8729.47; angle = 6; size = 0.73
tree: Oak_White_Hero_Field_2.bin; pos=-687.34, 30.32, -8718.01; angle = -6; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=-671.90, 30.08, -8731.68; angle = 90; size = 0.80
tree: Oak_White_Hero_Field_2.bin; pos=-654.45, 30.80, -8718.9; angle = 32; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=-665.22, 30.37, -8727.12; angle = 67; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=-678.35, 29.98, -8715.28; angle = -10; size = 0.65
tree: Oak_White_Hero_Field_2.bin; pos=-680.71, 29.80, -8689.07; angle = 85; size = 0.68
tree: Oak_White_Hero_Field_2.bin; pos=-652.73, 30.27, -8691.87; angle = 95; size = 0.51
tree: Oak_White_Hero_Field_2.bin; pos=-668.06, 29.67, -8711.14; angle = -32; size = 0.64
tree: Oak_White_Hero_Field_2.bin; pos=-658.27, 29.91, -8709.76; angle = -95; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=-718.56, 16.46, -8628.4; angle = 21; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=-672.44, 29.17, -8694.79; angle = 51; size = 0.60
tree: Oak_White_Hero_Field_2.bin; pos=-658.12, 29.63, -8698.1; angle = -92; size = 0.60
tree: Oak_White_Hero_Field_2.bin; pos=-664.45, 29.90, -8695.67; angle = 24; size = 0.49
tree: Oak_White_Hero_Field_2.bin; pos=-666.24, 29.40, -8689.04; angle = -43; size = 0.62
tree: Oak_White_Hero_Field_2.bin; pos=-664.20, 29.34, -8681.16; angle = 61; size = 0.60
tree: Oak_White_Hero_Field_2.bin; pos=-672.85, 28.62, -8677.16; angle = 7; size = 0.79
tree: Oak_White_Hero_Field_2.bin; pos=-656.30, 29.09, -8684.93; angle = 21; size = 0.68
tree: Oak_White_Hero_Field_2.bin; pos=-654.13, 29.02, -8675.68; angle = -62; size = 0.51
tree: Oak_White_Hero_Field_2.bin; pos=-669.94, 25.32, -8667.9; angle = 58; size = 0.47
tree: Oak_White_Hero_Field_2.bin; pos=-653.58, 26.00, -8668.98; angle = 19; size = 0.62
tree: Oak_White_Hero_Field_2.bin; pos=-683.55, 29.08, -8679.59; angle = -78; size = 0.60
tree: Oak_White_Hero_Field_2.bin; pos=-685.71, 29.54, -8698.33; angle = -8; size = 0.80
tree: Oak_White_Hero_Field_2.bin; pos=-669.85, 21.24, -8614.06; angle = 58; size = 0.89
tree: Oak_White_Hero_Field_2.bin; pos=-660.42, 21.97, -8611.34; angle = 28; size = 0.99
tree: Oak_White_Hero_Field_2.bin; pos=-893.11, 21.94, -8750.77; angle = -59; size = 1.08
tree: Oak_White_Hero_Field_2.bin; pos=-867.70, 21.94, -8697.06; angle = -42; size = 0.86
tree: Oak_White_Hero_Field_2.bin; pos=-1236.75, 21.75, -8848.21; angle = -7; size = 0.95
tree: Oak_White_Hero_Field_2.bin; pos=-4063.87, 28.97, -8810.75; angle = 2; size = 1.03
tree: Oak_White_Hero_Field_2.bin; pos=-4410.37, 40.32, -8798.85; angle = 4; size = 0.92
tree: Oak_White_Hero_Field_2.bin; pos=-4393.02, 39.23, -8814.58; angle = 42; size = 1.11
tree: Oak_White_Hero_Field_2.bin; pos=-4349.56, 38.46, -8837.07; angle = -38; size = 0.88
tree: Oak_White_Hero_Field_2.bin; pos=-4301.93, 40.11, -8836.34; angle = 68; size = 1.18
tree: Oak_White_Hero_Field_2.bin; pos=-4290.98, 39.38, -8839.65; angle = 45; size = 0.95
tree: Oak_White_Hero_Field_2.bin; pos=-4263.87, 39.84, -8834.03; angle = 40; size = 1.12
tree: Oak_White_Hero_Field_2.bin; pos=-4237.50, 40.05, -8823.86; angle = 85; size = 1.09
tree: Oak_White_Hero_Field_2.bin; pos=-4166.23, 40.68, -8777.08; angle = 68; size = 0.80
tree: Oak_White_Hero_Field_2.bin; pos=-4137.70, 40.85, -8758.99; angle = -47; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=-4128.76, 39.82, -8760.2; angle = 20; size = 1.08
tree: Oak_White_Hero_Field_2.bin; pos=-4102.21, 40.36, -8746.01; angle = 49; size = 1.11
tree: Oak_White_Hero_Field_2.bin; pos=-4105.67, 41.65, -8740.56; angle = -89; size = 1.10
tree: Oak_White_Hero_Field_2.bin; pos=-4091.12, 40.93, -8740.08; angle = 8; size = 1.08
tree: Oak_White_Hero_Field_2.bin; pos=-4052.67, 42.14, -8732.26; angle = 74; size = 0.86
tree: Oak_White_Hero_Field_2.bin; pos=-4045.33, 42.88, -8729.65; angle = -49; size = 0.92
tree: Oak_White_Hero_Field_2.bin; pos=-481.63, 27.08, -8548.77; angle = 3; size = 0.93
tree: Oak_White_Hero_Field_2.bin; pos=-485.59, 25.34, -8540.37; angle = 71; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=-467.25, 29.01, -8576.74; angle = 86; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=-459.49, 28.97, -8571.61; angle = -87; size = 1.12
tree: Oak_White_Hero_Field_2.bin; pos=-467.96, 29.01, -8571.46; angle = -63; size = 1.03
tree: Oak_White_Hero_Field_2.bin; pos=-464.06, 29.01, -8570.32; angle = 99; size = 1.08
tree: Oak_White_Hero_Field_2.bin; pos=-453.48, 28.97, -8564.7; angle = -1; size = 1.03
tree: Oak_White_Hero_Field_2.bin; pos=-449.01, 28.82, -8559.44; angle = 1; size = 1.11
tree: Oak_White_Hero_Field_2.bin; pos=-446.20, 28.90, -8556.59; angle = 10; size = 0.89
tree: Oak_White_Hero_Field_2.bin; pos=-476.27, 27.08, -8537.78; angle = -0; size = 0.75
tree: Oak_White_Hero_Field_2.bin; pos=-468.00, 24.84, -8514.09; angle = 62; size = 0.90
tree: Oak_White_Hero_Field_2.bin; pos=-441.45, 23.82, -8493.07; angle = 10; size = 1.12
tree: Oak_White_Hero_Field_2.bin; pos=-434.84, 22.95, -8486.56; angle = 57; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=-4078.18, 30.37, -8624.18; angle = -77; size = 1.09
tree: Oak_White_Hero_Field_2.bin; pos=-4089.10, 30.37, -8616.98; angle = 24; size = 1.16
tree: Oak_White_Hero_Field_2.bin; pos=-4087.49, 33.87, -8648.11; angle = 60; size = 0.93
tree: Oak_White_Hero_Field_2.bin; pos=-4106.56, 28.94, -8803.71; angle = -57; size = 1.11
tree: Oak_White_Hero_Field_2.bin; pos=-4122.79, 28.94, -8804.16; angle = 9; size = 0.87
tree: Oak_White_Hero_Field_2.bin; pos=-4161.47, 31.81, -8820.3; angle = -15; size = 0.62
tree: Oak_White_Hero_Field_2.bin; pos=-4175.19, 32.35, -8828.94; angle = 49; size = 0.72
tree: Oak_White_Hero_Field_2.bin; pos=-4212.34, 34.60, -8851.93; angle = -44; size = 0.70
tree: Oak_White_Hero_Field_2.bin; pos=-4226.08, 34.95, -8860.58; angle = 4; size = 0.61
tree: Oak_White_Hero_Field_2.bin; pos=-4284.12, 34.46, -8896.51; angle = -21; size = 0.50
tree: Oak_White_Hero_Field_2.bin; pos=-4122.57, 29.35, -8794.49; angle = 92; size = 0.79
tree: Oak_White_Hero_Field_2.bin; pos=-4399.64, 32.27, -8722.65; angle = 61; size = 0.88
tree: Oak_White_Hero_Field_2.bin; pos=-4586.05, 29.00, -8479.38; angle = 91; size = 0.96
tree: Oak_White_Hero_Field_2.bin; pos=-4582.48, 29.00, -8469.63; angle = 42; size = 1.13
tree: Oak_White_Hero_Field_2.bin; pos=-4557.31, 33.87, -8569.4; angle = 6; size = 1.18
tree: Oak_White_Hero_Field_2.bin; pos=-5235.31, 40.96, -8985.42; angle = -71; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=-5256.46, 40.95, -9005.77; angle = -41; size = 1.18
tree: Oak_White_Hero_Field_2.bin; pos=-4521.23, 44.49, -8717.99; angle = -46; size = 1.04
tree: Oak_White_Hero_Field_2.bin; pos=-4478.55, 43.58, -8737.46; angle = -67; size = 1.13
tree: Oak_White_Hero_Field_2.bin; pos=-4458.49, 43.00, -8749.87; angle = 33; size = 1.05
tree: Oak_White_Hero_Field_2.bin; pos=-4444.35, 40.93, -8769.95; angle = -5; size = 1.14
tree: Oak_White_Hero_Field_2.bin; pos=-4441.49, 40.43, -8775.16; angle = -83; size = 0.89
tree: Oak_White_Hero_Field_2.bin; pos=-717.57, 20.33, -8552.06; angle = -71; size = 0.84
tree: Oak_White_Hero_Field_2.bin; pos=-703.39, 22.50, -8554.0; angle = -83; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=-688.87, 23.77, -8556.38; angle = 54; size = 0.85
tree: Oak_White_Hero_Field_2.bin; pos=-678.01, 24.14, -8558.59; angle = 31; size = 1.07
tree: Oak_White_Hero_Field_2.bin; pos=-663.59, 25.12, -8556.58; angle = -54; size = 0.77
tree: Oak_White_Hero_Field_2.bin; pos=-646.72, 26.64, -8557.85; angle = -77; size = 0.74
tree: Oak_White_Hero_Field_2.bin; pos=-634.67, 27.38, -8559.82; angle = 31; size = 0.88
tree: Oak_White_Hero_Field_2.bin; pos=-619.93, 28.37, -8562.72; angle = 57; size = 0.76
tree: Oak_White_Hero_Field_2.bin; pos=-610.14, 28.60, -8561.35; angle = -32; size = 1.01
tree: Oak_White_Hero_Field_2.bin; pos=-596.10, 29.29, -8564.22; angle = 82; size = 0.74
tree: Oak_White_Hero_Field_2.bin; pos=-571.09, 31.21, -8570.46; angle = 57; size = 0.89
tree: Oak_White_Hero_Field_2.bin; pos=-556.58, 31.76, -8569.39; angle = 86; size = 0.83
tree: Oak_White_Hero_Field_2.bin; pos=-494.91, 27.92, -8582.79; angle = -22; size = 0.78
tree: Oak_White_Hero_Field_2.bin; pos=-486.79, 27.67, -8562.92; angle = 85; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=-723.10, 7.19, -8639.92; angle = -12; size = 1.18
tree: Oak_White_Hero_Field_2.bin; pos=-705.59, 10.79, -8649.03; angle = -86; size = 1.16
tree: Oak_White_Hero_Field_2.bin; pos=-754.82, 22.13, -8657.59; angle = -8; size = 1.16
tree: Oak_White_Hero_Field_2.bin; pos=-775.65, 16.90, -8649.19; angle = -61; size = 0.98
tree: Oak_White_Hero_Field_2.bin; pos=-801.58, 22.13, -8690.71; angle = -58; size = 1.05
tree: Oak_White_Hero_Field_2.bin; pos=-777.86, 22.13, -8701.04; angle = -94; size = 1.06
tree: Oak_White_Hero_Field_2.bin; pos=-806.00, 5.16, -8646.41; angle = 76; size = 0.99
tree: Oak_White_Hero_Field_2.bin; pos=-870.79, 22.13, -8654.28; angle = 79; size = 1.11
tree: Oak_White_Hero_Field_2.bin; pos=-900.75, 7.73, -8635.38; angle = -51; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=-900.20, 10.79, -8654.0; angle = 33; size = 0.97
tree: Oak_White_Hero_Field_2.bin; pos=-934.00, -12.29, -8635.92; angle = -8; size = 0.99
tree: Oak_White_Hero_Field_2.bin; pos=-915.45, 19.36, -8638.03; angle = -32; size = 1.06
tree: Oak_White_Hero_Field_2.bin; pos=-998.68, 20.39, -8643.79; angle = 12; size = 1.08
tree: Oak_White_Hero_Field_2.bin; pos=-988.98, 19.78, -8647.42; angle = 32; size = 1.13
tree: Oak_White_Hero_Field_2.bin; pos=-978.27, 20.09, -8643.79; angle = 84; size = 0.97
tree: Oak_White_Hero_Field_2.bin; pos=-1016.16, 25.20, -8661.75; angle = 69; size = 1.12
tree: Oak_White_Hero_Field_2.bin; pos=-1048.61, 21.23, -8653.32; angle = -49; size = 1.02
tree: Oak_White_Hero_Field_2.bin; pos=-1068.48, 21.65, -8667.09; angle = -44; size = 1.15
tree: Oak_White_Hero_Field_2.bin; pos=-1074.68, 21.91, -8683.94; angle = -21; size = 1.05
tree: Oak_White_Hero_Field_2.bin; pos=-1053.86, 21.80, -8679.51; angle = 82; size = 1.17
tree: Oak_White_Hero_Field_2.bin; pos=-947.67, 11.70, -8627.52; angle = -10; size = 1.20
tree: Oak_White_Hero_Field_2.bin; pos=-885.01, 12.77, -8631.67; angle = -93; size = 1.04
tree: Oak_White_Hero_Field_2.bin; pos=-1096.18, 22.59, -8701.59; angle = 17; size = 0.89
tree: Oak_White_Hero_Field_2.bin; pos=-1095.36, 17.87, -8691.84; angle = -13; size = 1.08
tree: Oak_White_Hero_Field_2.bin; pos=-1106.95, 23.01, -8755.19; angle = 73; size = 1.38
tree: Oak_White_Hero_Field_2.bin; pos=-1111.34, 13.59, -8733.09; angle = -32; size = 1.49
tree: Oak_White_Hero_Field_2.bin; pos=-1108.03, 11.80, -8784.38; angle = 73; size = 0.83
tree: Oak_White_Hero_Field_2.bin; pos=-1118.61, 18.75, -8780.16; angle = 68; size = 1.18
tree: Oak_White_Hero_Field_2.bin; pos=-1134.63, 12.01, -8835.37; angle = 57; size = 0.81
tree: Oak_White_Hero_Field_2.bin; pos=-1149.49, 23.33, -8823.52; angle = -4; size = 0.92
tree: Oak_White_Hero_Field_2.bin; pos=-1123.84, 23.27, -8810.56; angle = -96; size = 1.19
tree: Oak_White_Hero_Field_2.bin; pos=-1126.45, 17.81, -8796.93; angle = -87; size = 1.17
tree: Oak_White_Hero_Field_2.bin; pos=-1170.65, 19.23, -8836.33; angle = 21; size = 1.19
tree: Oak_White_Hero_Field_2.bin; pos=-1191.08, 18.90, -8851.12; angle = 68; size = 1.14
tree: Oak_White_Hero_Field_2.bin; pos=-1180.51, 16.15, -8809.05; angle = -4; size = 1.09
tree: Oak_White_Hero_Field_2.bin; pos=-1013.06, 20.26, -8638.71; angle = 4; size = 0.80
tree: Oak_White_Hero_Field_2.bin; pos=-1004.09, 17.57, -8636.96; angle = 64; size = 0.87
tree: Oak_White_Hero_Field_2.bin; pos=-1022.59, 18.76, -8642.1; angle = -17; size = 0.89
tree: Oak_White_Hero_Field_2.bin; pos=-1028.40, 13.23, -8643.32; angle = 83; size = 1.19
tree: Oak_White_Hero_Field_2.bin; pos=-1030.68, 22.65, -8659.16; angle = -5; size = 0.93
